config,question_num,total_cost_usd,total_time_sec
archon-config-10.json,65,0.00655,89.4538
archon-config-10.json,66,0.00396,64.4338
archon-config-10.json,67,0.00892,106.2162
archon-config-10.json,68,0.00547,74.1558
archon-config-10.json,69,0.00943,149.4468
archon-config-10.json,70,0.00453,56.5155
archon-config-10.json,71,0.00585,84.0746
archon-config-10.json,72,0.00629,84.9956
archon-config-10.json,73,0.00683,96.8471
archon-config-10.json,74,0.00891,106.5781
archon-config-10.json,75,0.0073,48.2997
archon-config-10.json,76,0.00499,62.7493
archon-config-10.json,77,0.0087,90.1172
archon-config-10.json,78,0.00758,66.8318
archon-config-10.json,79,0.00848,117.4132
archon-config-10.json,80,0.0083,119.3681
archon-config-10.json,81,0.00675,86.2412
archon-config-10.json,82,0.01051,104.5168
archon-config-10.json,83,0,0
archon-config-10.json,84,0.00264,44.4073
archon-config-10.json,85,0.00838,101.806
archon-config-10.json,86,0.00713,111.7898
archon-config-10.json,87,0.0079,101.7087
archon-config-10.json,88,0.00435,64.0028
archon-config-10.json,89,0.00682,104.6638
archon-config-10.json,90,0.00805,121.7484
archon-config-10.json,91,0.00593,88.0824
archon-config-10.json,92,0.00772,118.5844
archon-config-10.json,93,0.00759,81.303
archon-config-10.json,94,0.00535,82.0863
archon-config-10.json,95,0.00759,108.6409
archon-config-10.json,96,0.00909,107.6379
archon-config-10.json,97,0.0056,59.9597
archon-config-10.json,98,0.0057,81.2771
archon-config-10.json,99,0.00742,111.3022
archon-config-100.json,1,0.00401,25.7905
archon-config-100.json,2,0.00397,30.7919
archon-config-100.json,3,0.00636,57.6241
archon-config-100.json,4,0.00306,20.007
archon-config-100.json,5,0.00733,41.591
archon-config-100.json,6,0.00721,61.9643
archon-config-100.json,7,0.00516,48.7695
archon-config-100.json,8,0.00597,39.439
archon-config-100.json,9,0.00408,26.718
archon-config-100.json,10,0.00349,32.3569
archon-config-100.json,11,0.00475,19.6152
archon-config-100.json,12,0.00642,65.6214
archon-config-100.json,13,0.00611,42.2935
archon-config-100.json,14,0.00365,21.8236
archon-config-100.json,15,0.00759,61.7187
archon-config-100.json,16,0.00461,30.869
archon-config-100.json,17,0.01046,54.9147
archon-config-100.json,18,0.0107,89.9664
archon-config-100.json,19,0.00732,39.0713
archon-config-100.json,20,0.00337,17.2246
archon-config-100.json,21,0.00444,26.4876
archon-config-100.json,22,0.00228,14.8001
archon-config-100.json,23,0.0043,25.2736
archon-config-100.json,24,0.00767,65.6243
archon-config-100.json,25,0.0051,26.0001
archon-config-100.json,26,0.00527,27.328
archon-config-100.json,27,0.00377,22.4864
archon-config-100.json,28,0.00592,40.4886
archon-config-100.json,29,0.00582,39.3496
archon-config-100.json,30,0.00398,31.9601
archon-config-100.json,31,0.00418,32.6728
archon-config-100.json,32,0.00668,52.423
archon-config-100.json,33,0.00505,32.4298
archon-config-100.json,34,0.00608,32.9561
archon-config-100.json,35,0.00643,45.9917
archon-config-100.json,36,0.00338,22.8532
archon-config-100.json,37,0.00544,54.2652
archon-config-100.json,38,0.00514,34.4722
archon-config-100.json,39,0.00487,34.6147
archon-config-100.json,40,0.00261,14.7119
archon-config-100.json,41,0.00486,34.8381
archon-config-100.json,42,0.00854,58.7338
archon-config-100.json,43,0.00573,33.6813
archon-config-100.json,44,0.00496,28.4709
archon-config-100.json,45,0.00965,63.3105
archon-config-100.json,46,0.00459,35.1273
archon-config-100.json,47,0.00361,21.3054
archon-config-100.json,48,0.00443,36.3871
archon-config-100.json,49,0.00615,35.291
archon-config-100.json,50,0.00344,27.6761
archon-config-100.json,51,0.00616,51.3799
archon-config-100.json,52,0.00722,59.7873
archon-config-100.json,53,0.00526,42.8157
archon-config-100.json,54,0.00389,21.7696
archon-config-100.json,55,0.00352,21.2663
archon-config-100.json,56,0.00617,46.52
archon-config-100.json,57,0.00748,71.0493
archon-config-100.json,58,0.00286,22.0458
archon-config-100.json,59,0.00568,39.2651
archon-config-100.json,60,0.00587,43.1681
archon-config-100.json,61,0.00462,35.8335
archon-config-100.json,62,0.00679,53.1997
archon-config-100.json,63,0.01223,86.6273
archon-config-100.json,64,0.00881,64.6836
archon-config-100.json,65,0.00557,54.0536
archon-config-100.json,66,0.00243,13.3638
archon-config-100.json,67,0.00492,40.5942
archon-config-100.json,68,0.00344,23.3686
archon-config-100.json,69,0.0064,60.1716
archon-config-100.json,70,0.00551,40.368
archon-config-100.json,71,0.01102,63.953
archon-config-100.json,72,0.00501,31.2218
archon-config-100.json,73,0.00483,34.8091
archon-config-100.json,74,0.0046,34.4567
archon-config-100.json,75,0.00621,23.8606
archon-config-100.json,76,0.00412,24.3626
archon-config-100.json,77,0.00689,35.5265
archon-config-100.json,78,0.00579,33.4871
archon-config-100.json,79,0.00548,26.3037
archon-config-100.json,80,0.0104,64.3701
archon-config-100.json,81,0.00619,45.2252
archon-config-100.json,82,0.00853,30.2764
archon-config-100.json,83,0.00867,64.3461
archon-config-100.json,84,0.00265,15.2278
archon-config-100.json,85,0.00636,47.0417
archon-config-100.json,86,0.00449,23.4642
archon-config-100.json,87,0.00523,35.4163
archon-config-100.json,88,0.00312,14.9535
archon-config-100.json,89,0.00502,33.6399
archon-config-100.json,90,0.00616,45.2556
archon-config-100.json,91,0.00406,25.2786
archon-config-100.json,92,0.00527,47.6347
archon-config-100.json,93,0.00538,31.1416
archon-config-100.json,94,0.00395,21.863
archon-config-100.json,95,0.00455,26.8296
archon-config-100.json,96,0.00603,47.0286
archon-config-100.json,97,0.00386,17.4953
archon-config-100.json,98,0.00488,32.5538
archon-config-100.json,99,0.00533,29.9226
archon-config-25.json,1,0.00546,43.8186
archon-config-25.json,2,0.0052,45.3765
archon-config-25.json,3,0.01459,110.1518
archon-config-25.json,4,0.00332,31.249
archon-config-25.json,5,0.00968,66.3287
archon-config-25.json,6,0.00746,49.2827
archon-config-25.json,7,0.00765,61.0891
archon-config-25.json,8,0.00746,42.6956
archon-config-25.json,9,0.00449,19.8653
archon-config-25.json,10,0.00537,47.9269
archon-config-25.json,11,0.00576,23.1559
archon-config-25.json,12,0.00876,62.0986
archon-config-25.json,13,0.00803,49.8113
archon-config-25.json,14,0.00428,21.3406
archon-config-25.json,15,0.00646,31.4261
archon-config-25.json,16,0.00636,43.8151
archon-config-25.json,17,0.00644,47.3382
archon-config-25.json,18,0.01025,69.6257
archon-config-25.json,19,0.00818,43.7347
archon-config-25.json,20,0.00409,21.4092
archon-config-25.json,21,0.00489,29.1418
archon-config-25.json,22,0.00278,20.6486
archon-config-25.json,23,0.00608,42.3449
archon-config-25.json,24,0.00932,68.57
archon-config-25.json,25,0.0059,29.7954
archon-config-25.json,26,0.00697,27.802
archon-config-25.json,27,0.0036,20.0553
archon-config-25.json,28,0.00695,41.0975
archon-config-25.json,29,0.00657,32.6112
archon-config-25.json,30,0.00402,27.2016
archon-config-25.json,31,0.00508,37.7823
archon-config-25.json,32,0.0069,48.7273
archon-config-25.json,33,0.00694,48.3139
archon-config-25.json,34,0.01035,59.4471
archon-config-25.json,35,0.0088,57.32
archon-config-25.json,36,0.00305,20.9652
archon-config-25.json,37,0.00611,42.1191
archon-config-25.json,38,0.00595,30.6786
archon-config-25.json,39,0.00627,47.7562
archon-config-25.json,40,0.00294,20.3371
archon-config-25.json,41,0.00456,42.5562
archon-config-25.json,42,0.00799,60.5459
archon-config-25.json,43,0.0062,43.3701
archon-config-25.json,44,0.00511,26.6062
archon-config-25.json,45,0.01131,62.1308
archon-config-25.json,46,0.00379,30.5609
archon-config-25.json,47,0.00559,34.0294
archon-config-25.json,48,0.00811,55.3204
archon-config-25.json,49,0.00784,43.3779
archon-config-25.json,50,0.00408,27.8564
archon-config-25.json,51,0.0064,45.5679
archon-config-25.json,52,0.00978,69.3837
archon-config-25.json,53,0.00554,40.8906
archon-config-25.json,54,0.00499,29.6516
archon-config-25.json,55,0.00608,45.5342
archon-config-25.json,56,0.00742,46.2663
archon-config-25.json,57,0.00986,66.2849
archon-config-25.json,58,0.00265,18.6001
archon-config-25.json,59,0.00747,60.3003
archon-config-25.json,60,0.00821,43.4315
archon-config-25.json,61,0.00694,46.6303
archon-config-25.json,62,0.00601,32.1694
archon-config-25.json,63,0.00946,73.9239
archon-config-25.json,64,0.01411,109.119
archon-config-25.json,65,0.00648,38.0958
archon-config-25.json,66,0.00364,24.7672
archon-config-25.json,67,0.0072,50.2568
archon-config-25.json,68,0.00449,35.21
archon-config-25.json,69,0.01082,73.7308
archon-config-25.json,70,0.00526,27.6837
archon-config-25.json,71,0.00523,37.1198
archon-config-25.json,72,0.00695,48.5289
archon-config-25.json,73,0.00757,58.0092
archon-config-25.json,74,0.00789,65.7652
archon-config-25.json,75,0.00595,17.0705
archon-config-25.json,76,0.00404,27.0849
archon-config-25.json,77,0.00905,36.292
archon-config-25.json,78,0.00815,41.3957
archon-config-25.json,79,0.00804,51.82
archon-config-25.json,80,0.01023,75.6753
archon-config-25.json,81,0.00649,49.8018
archon-config-25.json,82,0.01122,50.9626
archon-config-25.json,83,0.0141,117.4021
archon-config-25.json,84,0.00211,10.8007
archon-config-25.json,85,0.01055,61.8643
archon-config-25.json,86,0.00599,33.1421
archon-config-25.json,87,0.00789,60.6328
archon-config-25.json,88,0.00389,23.0163
archon-config-25.json,89,0.00605,27.254
archon-config-25.json,90,0.00639,53.1638
archon-config-25.json,91,0.00525,34.7503
archon-config-25.json,92,0.00782,51.6083
archon-config-25.json,93,0.00779,46.5165
archon-config-25.json,94,0.00397,22.1475
archon-config-25.json,95,0.00727,45.0932
archon-config-25.json,96,0.00722,52.3007
archon-config-25.json,97,0.00491,24.5957
archon-config-25.json,98,0.00479,31.6061
archon-config-25.json,99,0.00771,59.3167
archon-config-26.json,1,0.0058,50.2964
archon-config-26.json,2,0.00638,50.6174
archon-config-26.json,3,0.00982,102.1161
archon-config-26.json,4,0.00411,27.792
archon-config-26.json,5,0.01007,87.9461
archon-config-26.json,6,0.00813,60.5769
archon-config-26.json,7,0.0112,80.4511
archon-config-26.json,8,0.00808,50.222
archon-config-26.json,9,0.0047,36.7702
archon-config-26.json,10,0.00513,43.5134
archon-config-26.json,11,0.00724,39.158
archon-config-26.json,12,0.0092,70.9556
archon-config-26.json,13,0.00853,74.0961
archon-config-26.json,14,0.0047,35.0426
archon-config-26.json,15,0.00767,53.7828
archon-config-26.json,16,0.00781,80.6596
archon-config-26.json,17,0.0148,114.4253
archon-config-26.json,18,0.01759,107.5821
archon-config-26.json,19,0.01004,62.6743
archon-config-26.json,20,0.00474,32.8393
archon-config-26.json,21,0.0065,46.3555
archon-config-26.json,22,0.00408,30.5182
archon-config-26.json,23,0.00764,73.4851
archon-config-26.json,24,0.01396,95.6482
archon-config-26.json,25,0.00625,34.3716
archon-config-26.json,26,0.00838,69.4473
archon-config-26.json,27,0.00471,36.9884
archon-config-26.json,28,0.008,67.7821
archon-config-26.json,29,0.00882,69.2885
archon-config-26.json,30,0.00417,90.9326
archon-config-26.json,31,0.00582,105.3384
archon-config-26.json,32,0.00792,151.4778
archon-config-26.json,33,0.00703,119.6996
archon-config-26.json,34,0.00865,87.8533
archon-config-26.json,35,0.01034,102.8456
archon-config-26.json,36,0.0047,127.3549
archon-config-26.json,37,0.0074,97.7136
archon-config-26.json,38,0.00723,110.5065
archon-config-26.json,39,0.00808,105.419
archon-config-26.json,40,0.00395,87.1447
archon-config-26.json,41,0.00585,75.2355
archon-config-26.json,42,0.00931,91.3906
archon-config-26.json,43,0.00697,86.8752
archon-config-26.json,44,0.00646,71.5872
archon-config-26.json,45,0.01538,129.1924
archon-config-26.json,46,0.00418,65.2395
archon-config-26.json,47,0.0056,71.5139
archon-config-26.json,48,0.00685,70.1615
archon-config-26.json,49,0.00697,55.4184
archon-config-26.json,50,0.00503,56.7653
archon-config-26.json,51,0.00848,82.0068
archon-config-26.json,52,0.00867,76.6493
archon-config-26.json,53,0.00757,66.1636
archon-config-26.json,54,0.0062,53.9642
archon-config-26.json,55,0.00589,54.7033
archon-config-26.json,56,0.00983,107.7753
archon-config-26.json,57,0.00935,104.9437
archon-config-26.json,58,0.00388,47.1358
archon-config-26.json,59,0.00807,95.9524
archon-config-26.json,60,0.00751,69.4466
archon-config-26.json,61,0.00635,49.8555
archon-config-26.json,62,0.00805,74.1546
archon-config-26.json,63,0.01043,81.3923
archon-config-26.json,64,0.01877,141.2304
archon-config-26.json,65,0.00799,50.7837
archon-config-26.json,66,0.00472,47.1846
archon-config-26.json,67,0.00874,69.8302
archon-config-26.json,68,0.006,42.471
archon-config-26.json,69,0.00784,81.8044
archon-config-26.json,70,0.00905,54.259
archon-config-26.json,71,0.00654,52.7755
archon-config-26.json,72,0.00563,51.2728
archon-config-26.json,73,0.00688,59.1882
archon-config-26.json,74,0.00997,71.2516
archon-config-26.json,75,0.0083,68.3493
archon-config-26.json,76,0.00729,55.8564
archon-config-26.json,77,0.0098,49.4256
archon-config-26.json,78,0.01001,54.8998
archon-config-26.json,79,0.00963,72.661
archon-config-26.json,80,0.01545,86.4113
archon-config-26.json,81,0.00623,44.2563
archon-config-26.json,82,0.0103,54.2761
archon-config-26.json,83,0.0164,125.8978
archon-config-26.json,84,0.00319,76.3762
archon-config-26.json,85,0.01603,88.2654
archon-config-26.json,86,0.007,42.5197
archon-config-26.json,87,0.00861,58.0314
archon-config-26.json,88,0.00537,30.322
archon-config-26.json,89,0.00806,70.7393
archon-config-26.json,90,0.00924,74.8899
archon-config-26.json,91,0.00625,47.7893
archon-config-26.json,92,0.01082,82.9042
archon-config-26.json,93,0.00814,53.9408
archon-config-26.json,94,0.00665,41.1449
archon-config-26.json,95,0.00631,36.303
archon-config-26.json,96,0.00675,45.2423
archon-config-26.json,97,0.00633,47.5883
archon-config-26.json,98,0.00562,38.7523
archon-config-26.json,99,0.00985,62.2685
archon-config-29.json,1,0.00842,75.0056
archon-config-29.json,2,0.00839,86.5292
archon-config-29.json,3,0.00974,99.5302
archon-config-29.json,4,0.00594,56.4141
archon-config-29.json,5,0.01101,85.8171
archon-config-29.json,6,0.01238,111.1997
archon-config-29.json,7,0.01023,107.313
archon-config-29.json,8,0.01022,72.9442
archon-config-29.json,9,0.00737,94.1353
archon-config-29.json,10,0.0067,85.6306
archon-config-29.json,11,0.00838,88.72
archon-config-29.json,12,0.01053,98.8106
archon-config-29.json,13,0.01071,91.1076
archon-config-29.json,14,0.0059,46.8582
archon-config-29.json,15,0.01113,97.2924
archon-config-29.json,16,0.00941,69.1189
archon-config-29.json,17,0.00955,80.2093
archon-config-29.json,18,0.01316,119.2986
archon-config-29.json,19,0.01192,64.5029
archon-config-29.json,20,0.00617,53.6442
archon-config-29.json,21,0.0091,58.6317
archon-config-29.json,22,0.00372,59.4627
archon-config-29.json,23,0.00976,68.7389
archon-config-29.json,24,0.01916,138.7633
archon-config-29.json,25,0.00949,60.5953
archon-config-29.json,26,0.00996,69.7655
archon-config-29.json,27,0.00596,44.5077
archon-config-29.json,28,0.00977,84.0208
archon-config-29.json,29,0.00886,79.9341
archon-config-29.json,30,0.0061,54.4037
archon-config-29.json,31,0.01014,85.1565
archon-config-29.json,32,0.00848,79.1287
archon-config-29.json,33,0.00962,56.0432
archon-config-29.json,34,0.011,77.9958
archon-config-29.json,35,0.01048,72.2887
archon-config-29.json,36,0.00603,43.3999
archon-config-29.json,37,0.00876,79.9844
archon-config-29.json,38,0.00978,50.5693
archon-config-29.json,39,0.00904,73.7898
archon-config-29.json,40,0.00466,36.5033
archon-config-29.json,41,0.0069,56.8355
archon-config-29.json,42,0.01234,90.8433
archon-config-29.json,43,0.01005,64.0459
archon-config-29.json,44,0.00712,40.4572
archon-config-29.json,45,0.01889,112.0132
archon-config-29.json,46,0.0079,51.547
archon-config-29.json,47,0.00838,80.7935
archon-config-29.json,48,0.00936,82.4752
archon-config-29.json,49,0.00889,51.4822
archon-config-29.json,50,0.00678,43.9055
archon-config-29.json,51,0.00842,77.4212
archon-config-29.json,52,0.01037,101.0017
archon-config-29.json,53,0.0094,70.8718
archon-config-29.json,54,0.00717,64.1341
archon-config-29.json,55,0.00829,59.4444
archon-config-29.json,56,0.01049,103.1996
archon-config-29.json,57,0.01162,109.7486
archon-config-29.json,58,0.00534,40.2086
archon-config-29.json,59,0.01188,103.4341
archon-config-29.json,60,0.01053,80.4029
archon-config-29.json,61,0.00919,62.3534
archon-config-29.json,62,0.00919,63.8375
archon-config-29.json,63,0.01207,98.8902
archon-config-29.json,64,0,0
archon-config-29.json,65,0.00979,75.5584
archon-config-29.json,66,0.00515,42.2786
archon-config-29.json,67,0.00731,83.2695
archon-config-29.json,68,0.00802,64.545
archon-config-29.json,69,0.00975,75.5537
archon-config-29.json,70,0.00759,54.8326
archon-config-29.json,71,0.0096,73.2007
archon-config-29.json,72,0.00748,70.6145
archon-config-29.json,73,0.01017,96.5937
archon-config-29.json,74,0.01357,80.881
archon-config-29.json,75,0.01047,41.1956
archon-config-29.json,76,0.00701,49.9164
archon-config-29.json,77,0.01092,62.673
archon-config-29.json,78,0.01152,65.8963
archon-config-29.json,79,0.01018,70.3276
archon-config-29.json,80,0,0
archon-config-29.json,81,0.0092,67.4679
archon-config-29.json,82,0.01045,55.9037
archon-config-29.json,83,0,0
archon-config-29.json,84,0.00455,39.2797
archon-config-29.json,85,0.01211,75.0937
archon-config-29.json,86,0.01104,74.5738
archon-config-29.json,87,0.01105,71.1229
archon-config-29.json,88,0.00606,41.3921
archon-config-29.json,89,0.01138,86.272
archon-config-29.json,90,0.01151,87.6866
archon-config-29.json,91,0.0082,73.9224
archon-config-29.json,92,0.01026,80.783
archon-config-29.json,93,0.00933,69.4192
archon-config-29.json,94,0.00675,55.4796
archon-config-29.json,95,0.00917,75.1961
archon-config-29.json,96,0.00784,66.0047
archon-config-29.json,97,0.00708,61.3039
archon-config-29.json,98,0.00663,52.7188
archon-config-29.json,99,0.0105,71.8311
archon-config-47.json,1,0.00677,80.4174
archon-config-47.json,2,0.00547,65.008
archon-config-47.json,3,0.00837,107.9864
archon-config-47.json,4,0.00308,37.6669
archon-config-47.json,5,0.00916,112.0179
archon-config-47.json,6,0.0098,78.6361
archon-config-47.json,7,0.0069,86.7996
archon-config-47.json,8,0.00698,71.4612
archon-config-47.json,9,0.00416,63.0649
archon-config-47.json,10,0.00361,71.6097
archon-config-47.json,11,0.00511,42.9582
archon-config-47.json,12,0.0082,103.0112
archon-config-47.json,13,0.00678,61.6907
archon-config-47.json,14,0.00281,34.8353
archon-config-47.json,15,0.0061,65.5333
archon-config-47.json,16,0.00719,80.5299
archon-config-47.json,17,0.00684,87.9274
archon-config-47.json,18,0.00757,77.9306
archon-config-47.json,19,0.00679,65.95
archon-config-47.json,20,0.00504,54.668
archon-config-47.json,21,0.00615,60.02
archon-config-47.json,22,0.00269,31.0567
archon-config-47.json,23,0.00693,97.1914
archon-config-47.json,24,0.01056,116.616
archon-config-47.json,25,0.00707,61.0235
archon-config-47.json,26,0.00718,67.1881
archon-config-47.json,27,0.00327,32.7342
archon-config-47.json,28,0.00703,77.1165
archon-config-47.json,29,0.00793,72.216
archon-config-47.json,30,0.00467,50.6752
archon-config-47.json,31,0.00425,43.0895
archon-config-47.json,32,0.00666,78.353
archon-config-47.json,33,0.00488,49.5198
archon-config-47.json,34,0.00727,57.2481
archon-config-47.json,35,0.00659,71.4297
archon-config-47.json,36,0.00483,50.9723
archon-config-47.json,37,0.00621,70.6042
archon-config-47.json,38,0.00598,48.896
archon-config-47.json,39,0.00608,68.421
archon-config-47.json,40,0.00297,35.4899
archon-config-47.json,41,0.00485,43.8995
archon-config-47.json,42,0.00897,82.5705
archon-config-47.json,43,0.0064,56.8849
archon-config-47.json,44,0.00563,38.5944
archon-config-47.json,45,0.00816,103.0513
archon-config-47.json,46,0.00505,57.9594
archon-config-47.json,47,0.00626,82.2316
archon-config-47.json,48,0.00654,92.9752
archon-config-47.json,49,0.00714,56.6901
archon-config-47.json,50,0.00304,43.2894
archon-config-47.json,51,0.00636,70.3325
archon-config-47.json,52,0.00808,116.7523
archon-config-47.json,53,0.00953,90.9298
archon-config-47.json,54,0.00471,55.8164
archon-config-47.json,55,0.00561,57.9957
archon-config-47.json,56,0.00613,64.7493
archon-config-47.json,57,0.00903,182.828
archon-config-47.json,58,0.00326,48.7161
archon-config-47.json,59,0.00773,102.7059
archon-config-47.json,60,0.00684,104.1543
archon-config-47.json,61,0.00661,87.9659
archon-config-47.json,62,0.00586,59.4789
archon-config-47.json,63,0.01047,162.3161
archon-config-47.json,64,0.01287,167.214
archon-config-47.json,65,0.0065,102.8555
archon-config-47.json,66,0.00498,50.9989
archon-config-47.json,67,0.0063,103.7339
archon-config-47.json,68,0.00651,108.5424
archon-config-47.json,69,0.0071,113.3933
archon-config-47.json,70,0.00573,81.8855
archon-config-47.json,71,0.00616,107.8549
archon-config-47.json,72,0.00591,63.7797
archon-config-47.json,73,0.00667,84.189
archon-config-47.json,74,0.00832,94.4625
archon-config-47.json,75,0.00557,62.3648
archon-config-47.json,76,0.004,55.4917
archon-config-47.json,77,0.00794,73.6212
archon-config-47.json,78,0.00649,56.6611
archon-config-47.json,79,0.00872,77.0227
archon-config-47.json,80,0.00845,62.5382
archon-config-47.json,81,0.0063,61.883
archon-config-47.json,82,0.00725,48.8309
archon-config-47.json,83,0.01094,115.7037
archon-config-47.json,84,0.00237,33.2225
archon-config-47.json,85,0.00845,70.0753
archon-config-47.json,86,0.00634,49.779
archon-config-47.json,87,0.00589,55.7958
archon-config-47.json,88,0.00369,35.4728
archon-config-47.json,89,0.00634,65.363
archon-config-47.json,90,0.00722,80.22
archon-config-47.json,91,0.00643,71.0179
archon-config-47.json,92,0.01043,94.9251
archon-config-47.json,93,0.00637,46.6172
archon-config-47.json,94,0.00548,42.4639
archon-config-47.json,95,0.00617,53.5015
archon-config-47.json,96,0.00748,73.9151
archon-config-47.json,97,0.00593,37.1697
archon-config-47.json,98,0.00532,44.2365
archon-config-47.json,99,0.00639,59.9796
archon-config-5.json,1,0.00692,55.2386
archon-config-5.json,2,0.00604,50.726
archon-config-5.json,3,0.01129,78.2454
archon-config-5.json,4,0.00448,45.1864
archon-config-5.json,5,0.00966,60.6649
archon-config-5.json,6,0.00851,70.0845
archon-config-5.json,7,0.00845,69.571
archon-config-5.json,8,0.00741,48.8714
archon-config-5.json,9,0.00659,53.4018
archon-config-5.json,10,0.00424,65.9283
archon-config-5.json,11,0.00664,32.9197
archon-config-5.json,12,0.00776,71.6044
archon-config-5.json,13,0.00898,68.6026
archon-config-5.json,14,0.00485,45.279
archon-config-5.json,15,0.00967,77.8727
archon-config-5.json,16,0.00769,48.9665
archon-config-5.json,17,0.01335,73.3667
archon-config-5.json,18,0.013,163.6379
archon-config-5.json,19,0.01006,62.6649
archon-config-5.json,20,0.00487,33.0749
archon-config-5.json,21,0.00554,35.8827
archon-config-5.json,22,0.00396,27.2953
archon-config-5.json,23,0.00702,40.5708
archon-config-5.json,24,0.01207,83.9315
archon-config-5.json,25,0.00779,38.8301
archon-config-5.json,26,0.00866,51.0316
archon-config-5.json,27,0.00527,47.6169
archon-config-5.json,28,0.00808,54.777
archon-config-5.json,29,0.00829,46.9152
archon-config-5.json,30,0.00467,33.3388
archon-config-5.json,31,0.00581,44.7236
archon-config-5.json,32,0.00721,46.6703
archon-config-5.json,33,0.00665,50.1977
archon-config-5.json,34,0.00899,65.7146
archon-config-5.json,35,0.00871,69.0063
archon-config-5.json,36,0.00494,36.8625
archon-config-5.json,37,0.00896,67.0944
archon-config-5.json,38,0.00698,46.9005
archon-config-5.json,39,0.00822,50.9937
archon-config-5.json,40,0.00375,25.0405
archon-config-5.json,41,0.00473,38.7902
archon-config-5.json,42,0.01184,71.9038
archon-config-5.json,43,0.00646,33.5335
archon-config-5.json,44,0.00691,42.4422
archon-config-5.json,45,0.00847,64.8327
archon-config-5.json,46,0.00601,53.3879
archon-config-5.json,47,0.00712,52.7086
archon-config-5.json,48,0.00825,69.3535
archon-config-5.json,49,0.00735,47.691
archon-config-5.json,50,0.0046,35.3859
archon-config-5.json,51,0.00824,58.6936
archon-config-5.json,52,0.01302,81.245
archon-config-5.json,53,0.00744,47.7778
archon-config-5.json,54,0.01069,63.8564
archon-config-5.json,55,0.00549,40.1635
archon-config-5.json,56,0.00617,34.9426
archon-config-5.json,57,0.01123,77.028
archon-config-5.json,58,0.00423,32.6002
archon-config-5.json,59,0.00867,75.9888
archon-config-5.json,60,0.01137,63.9049
archon-config-5.json,61,0.00683,49.8062
archon-config-5.json,62,0.00798,56.3928
archon-config-5.json,63,0.01236,96.0004
archon-config-5.json,64,0.0115,74.4612
archon-config-5.json,65,0.00696,53.8876
archon-config-5.json,66,0.00466,42.3905
archon-config-5.json,67,0.00801,66.3294
archon-config-5.json,68,0.00567,38.9099
archon-config-5.json,69,0.00836,63.4114
archon-config-5.json,70,0.00714,63.3429
archon-config-5.json,71,0.01151,65.9856
archon-config-5.json,72,0.00656,52.5133
archon-config-5.json,73,0.00874,61.7977
archon-config-5.json,74,0.00676,59.7332
archon-config-5.json,75,0.0074,33.8125
