config,question_num,total_cost_usd,total_time_sec,accuracy
archon-config-13.json,51,0.02451,48.0,WRONG
archon-config-13.json,52,0.03337,48.726,WRONG
archon-config-13.json,53,0.02466,60.8587,WRONG
archon-config-13.json,54,0.0221,50.4058,WRONG
archon-config-13.json,55,0.01855,36.9576,WRONG
archon-config-13.json,56,0.03199,57.7466,WRONG
archon-config-13.json,57,0.02712,63.39,WRONG
archon-config-13.json,58,0.01785,53.9862,WRONG
archon-config-13.json,59,0.02508,55.6104,CORRECT
archon-config-13.json,60,0.02641,61.499,WRONG
archon-config-13.json,61,0.02329,54.506,CORRECT
archon-config-13.json,62,0.02232,66.0411,CORRECT
archon-config-13.json,63,0.04568,84.6757,CORRECT
archon-config-13.json,64,0.0394,94.2915,WRONG
archon-config-13.json,65,0.02215,61.5172,CORRECT
archon-config-13.json,66,0.01543,33.3279,CORRECT
archon-config-13.json,67,0.02251,61.6579,CORRECT
archon-config-13.json,68,0.01912,46.8814,CORRECT
archon-config-13.json,69,0.02382,68.4526,CORRECT
archon-config-13.json,70,0.03621,60.2944,CORRECT
archon-config-13.json,71,0.02139,48.2334,CORRECT
archon-config-13.json,72,0.02247,45.7203,CORRECT
archon-config-13.json,73,0.02575,52.0248,CORRECT
archon-config-13.json,74,0.02694,64.0837,CORRECT
archon-config-13.json,75,0.02703,31.6245,CORRECT
archon-config-13.json,76,0.01888,31.7444,WRONG
archon-config-13.json,77,0.02909,42.3018,WRONG
archon-config-13.json,78,0.02564,57.6564,CORRECT
archon-config-13.json,79,0.02707,55.0199,CORRECT
archon-config-13.json,80,0.05456,150.8561,CORRECT
archon-config-13.json,81,0.02891,120.9174,WRONG
archon-config-13.json,82,0.03678,58.4073,WRONG
archon-config-13.json,83,0.04335,86.4051,WRONG
archon-config-13.json,84,0.01262,26.4041,CORRECT
archon-config-13.json,85,0.04174,117.3538,WRONG
archon-config-13.json,86,0.02544,55.2327,WRONG
archon-config-13.json,87,0.0263,59.2608,CORRECT
archon-config-13.json,88,0.02083,41.7078,CORRECT
archon-config-13.json,89,0.02798,94.3918,WRONG
archon-config-13.json,90,0.02465,89.4504,WRONG
archon-config-13.json,91,0.02418,87.0192,WRONG
archon-config-13.json,92,0.03776,82.1496,CORRECT
archon-config-13.json,93,0.02612,73.2288,WRONG
archon-config-13.json,94,0.0207,79.5134,WRONG
archon-config-13.json,95,0.02745,94.3132,CORRECT
archon-config-13.json,96,0.02615,82.5235,WRONG
archon-config-13.json,97,0.02195,39.2548,CORRECT
archon-config-13.json,98,0.01946,51.5609,WRONG
archon-config-13.json,99,0.02656,74.0454,WRONG
archon-config-14.json,1,0.01073,31.9786,CORRECT
archon-config-14.json,2,0.01366,40.0499,WRONG
archon-config-14.json,3,0.01512,41.9385,WRONG
archon-config-14.json,4,0.00841,21.3643,WRONG
archon-config-14.json,5,0.01595,42.6432,CORRECT
archon-config-14.json,6,0.01706,44.9133,CORRECT
archon-config-14.json,7,0.02227,68.7019,CORRECT
archon-config-14.json,8,0.01469,30.1166,CORRECT
archon-config-14.json,9,0.00964,18.9998,CORRECT
archon-config-14.json,10,0.00935,25.3556,CORRECT
archon-config-14.json,11,0.0106,18.4594,CORRECT
archon-config-14.json,12,0.012,38.4974,CORRECT
archon-config-14.json,13,0.01635,44.9182,CORRECT
archon-config-14.json,14,0.01071,32.6901,WRONG
archon-config-14.json,15,0.01453,34.3001,CORRECT
archon-config-14.json,16,0.0155,48.9187,WRONG
archon-config-14.json,17,0.01148,27.0799,WRONG
archon-config-14.json,18,0.02091,57.4439,WRONG
archon-config-14.json,19,0.01906,43.6728,CORRECT
archon-config-14.json,20,0.01016,29.6863,CORRECT
archon-config-14.json,21,0.01062,28.2088,WRONG
archon-config-14.json,22,0.00734,19.1595,WRONG
archon-config-14.json,23,0.01358,34.3489,WRONG
archon-config-14.json,24,0.0163,51.7777,WRONG
archon-config-14.json,25,0.01471,34.6325,CORRECT
archon-config-14.json,26,0.01432,32.7384,CORRECT
archon-config-14.json,27,0.00816,18.6901,CORRECT
archon-config-14.json,28,0.01543,37.4993,CORRECT
archon-config-14.json,29,0.01404,33.4005,WRONG
archon-config-14.json,30,0.00889,21.4664,CORRECT
archon-config-14.json,31,0.01129,35.4298,WRONG
archon-config-14.json,32,0.01328,41.1946,CORRECT
archon-config-14.json,33,0.01456,43.8527,CORRECT
archon-config-14.json,34,0.01588,30.5647,WRONG
archon-config-14.json,35,0.01603,32.8169,WRONG
archon-config-14.json,36,0.00918,25.5916,CORRECT
archon-config-14.json,37,0.01588,39.5711,WRONG
archon-config-14.json,38,0.01142,24.3978,CORRECT
archon-config-14.json,39,0.01292,32.155,CORRECT
archon-config-14.json,40,0.00607,16.3812,CORRECT
archon-config-14.json,41,0.00856,25.6752,CORRECT
archon-config-14.json,42,0.02031,61.9397,WRONG
archon-config-14.json,43,0.0108,23.4069,CORRECT
archon-config-14.json,44,0.01193,25.0095,CORRECT
archon-config-14.json,45,0.02229,60.508,CORRECT
archon-config-14.json,46,0.00815,23.9457,WRONG
archon-config-14.json,47,0.01362,35.7554,CORRECT
archon-config-14.json,48,0.0121,36.3474,WRONG
archon-config-14.json,49,0.01362,24.7062,WRONG
archon-config-14.json,50,0.00882,25.49,CORRECT
archon-config-14.json,51,0.00983,25.2293,WRONG
archon-config-14.json,52,0.01761,59.4644,CORRECT
archon-config-14.json,53,0.0143,36.8162,WRONG
archon-config-14.json,54,0.01255,33.7732,CORRECT
archon-config-14.json,55,0.01,27.3922,CORRECT
archon-config-14.json,56,0.0135,35.7544,WRONG
archon-config-14.json,57,0.02002,62.902,WRONG
archon-config-14.json,58,0.00651,17.2516,CORRECT
archon-config-14.json,59,0.01414,41.9138,CORRECT
archon-config-14.json,60,0.01436,51.6525,WRONG
archon-config-14.json,61,0.01329,33.0276,CORRECT
archon-config-14.json,62,0.01955,52.1811,CORRECT
archon-config-14.json,63,0.01785,62.588,CORRECT
archon-config-14.json,64,0.03077,91.1233,WRONG
archon-config-14.json,65,0.01187,30.8693,CORRECT
archon-config-14.json,66,0.00926,29.4258,CORRECT
archon-config-14.json,67,0.013,41.8992,CORRECT
archon-config-14.json,68,0.01123,40.476,WRONG
archon-config-14.json,69,0.01492,45.1447,CORRECT
archon-config-14.json,70,0.01278,37.225,WRONG
archon-config-14.json,71,0.01393,33.5244,WRONG
archon-config-14.json,72,0.01271,31.1946,WRONG
archon-config-14.json,73,0.01439,43.392,CORRECT
archon-config-14.json,74,0.0186,33.0673,CORRECT
archon-config-14.json,75,0.02165,49.9432,CORRECT
archon-config-14.json,76,0.01321,35.9736,WRONG
archon-config-14.json,77,0.01521,25.86,WRONG
archon-config-14.json,78,0.01295,19.8534,WRONG
archon-config-14.json,79,0.01708,46.0707,CORRECT
archon-config-14.json,80,0.01901,51.8932,CORRECT
archon-config-14.json,81,0.01181,27.0758,WRONG
archon-config-14.json,82,0.0198,32.0289,WRONG
archon-config-14.json,83,0.02465,78.4814,CORRECT
archon-config-14.json,84,0.00667,18.4389,CORRECT
archon-config-14.json,85,0.02189,72.2808,CORRECT
archon-config-14.json,86,0.01135,27.9488,WRONG
archon-config-14.json,87,0.01223,35.9987,WRONG
archon-config-14.json,88,0.00805,25.2971,CORRECT
archon-config-14.json,89,0.01286,35.3295,CORRECT
archon-config-14.json,90,0.01315,39.7276,CORRECT
archon-config-14.json,91,0.01319,36.2046,WRONG
archon-config-14.json,92,0.01406,45.5869,CORRECT
archon-config-14.json,93,0.01362,39.1102,WRONG
archon-config-14.json,94,0.01207,32.8608,WRONG
archon-config-14.json,95,0.01291,31.6941,WRONG
archon-config-14.json,96,0.01356,36.9204,WRONG
archon-config-14.json,97,0.012,31.7674,CORRECT
archon-config-14.json,98,0.00945,22.7568,WRONG
archon-config-14.json,99,0.01499,38.7401,CORRECT
archon-config-15.json,1,0.01456,37.0757,CORRECT
archon-config-15.json,2,0.01532,33.7619,WRONG
archon-config-15.json,3,0.02137,50.6279,CORRECT
archon-config-15.json,4,0.00976,25.093,WRONG
archon-config-15.json,5,0.02418,84.3734,CORRECT
archon-config-15.json,6,0.02205,46.6699,CORRECT
archon-config-15.json,7,0.02126,55.0759,CORRECT
archon-config-15.json,8,0.01532,35.4919,CORRECT
archon-config-15.json,9,0.01041,24.2476,WRONG
archon-config-15.json,10,0.00859,36.7163,WRONG
archon-config-15.json,11,0.01155,21.0646,CORRECT
archon-config-15.json,12,0.01872,58.3204,CORRECT
archon-config-15.json,13,0.02071,70.0644,WRONG
archon-config-15.json,14,0.00888,28.4214,WRONG
archon-config-15.json,15,0.01959,39.8795,CORRECT
archon-config-15.json,16,0.01843,39.8621,WRONG
archon-config-15.json,17,0.0164,48.9958,CORRECT
archon-config-15.json,18,0.02552,59.7457,WRONG
archon-config-15.json,19,0.01507,26.9029,WRONG
archon-config-15.json,20,0.00916,25.9028,CORRECT
archon-config-15.json,21,0.01612,37.7897,CORRECT
archon-config-15.json,22,0.01284,22.1795,WRONG
archon-config-15.json,23,0.01921,54.3167,WRONG
archon-config-15.json,24,0.01681,44.7268,WRONG
archon-config-15.json,25,0.01563,29.5383,WRONG
archon-config-15.json,26,0.02118,56.2822,WRONG
archon-config-15.json,27,0.01336,32.0408,CORRECT
archon-config-15.json,28,0.01848,45.7146,WRONG
archon-config-15.json,29,0.01683,44.7125,WRONG
archon-config-15.json,30,0.01392,29.9451,CORRECT
archon-config-15.json,31,0.01545,34.851,WRONG
archon-config-15.json,32,0.01598,48.5788,WRONG
archon-config-15.json,33,0.01365,34.451,CORRECT
archon-config-15.json,34,0.01956,38.2746,WRONG
archon-config-15.json,35,0.01313,31.0056,WRONG
archon-config-15.json,36,0.00805,21.8533,WRONG
archon-config-15.json,37,0.01756,41.5988,WRONG
archon-config-15.json,38,0.01512,23.6157,CORRECT
archon-config-15.json,39,0.01805,39.3285,CORRECT
archon-config-15.json,40,0.00827,20.4431,WRONG
archon-config-15.json,41,0.01131,28.2308,CORRECT
archon-config-15.json,42,0.02259,69.2217,WRONG
archon-config-15.json,43,0.01655,26.5718,WRONG
archon-config-15.json,44,0.00934,24.1588,CORRECT
archon-config-15.json,45,0.01799,45.1398,WRONG
archon-config-15.json,46,0.01433,26.8669,WRONG
archon-config-15.json,47,0.01324,39.2701,CORRECT
archon-config-15.json,48,0.018,47.144,CORRECT
archon-config-15.json,49,0.01293,24.6194,WRONG
archon-config-15.json,50,0.00876,24.657,CORRECT
archon-config-15.json,51,0.01469,33.9778,WRONG
archon-config-15.json,52,0.0198,48.0499,WRONG
archon-config-15.json,53,0.01764,39.4761,CORRECT
archon-config-15.json,54,0.01587,28.5218,WRONG
archon-config-15.json,55,0.0154,31.4942,CORRECT
archon-config-15.json,56,0.01644,38.2812,CORRECT
archon-config-15.json,57,0.02225,56.2099,WRONG
archon-config-15.json,58,0.00973,24.6022,CORRECT
archon-config-15.json,59,0.01838,49.9573,CORRECT
archon-config-15.json,60,0.01753,48.6861,WRONG
archon-config-15.json,61,0.01675,35.7835,WRONG
archon-config-15.json,62,0.01644,35.6163,CORRECT
archon-config-15.json,63,0.02165,59.0317,WRONG
archon-config-15.json,64,0.02006,73.3152,WRONG
archon-config-15.json,65,0.01609,33.2941,WRONG
archon-config-15.json,66,0.00761,20.9483,CORRECT
archon-config-15.json,67,0.01781,42.2494,CORRECT
archon-config-15.json,68,0.01005,22.6637,CORRECT
archon-config-15.json,69,0.01809,39.1002,WRONG
archon-config-15.json,70,0.01424,29.7604,CORRECT
archon-config-15.json,71,0.01387,25.41,CORRECT
archon-config-15.json,72,0.01495,27.2033,CORRECT
archon-config-15.json,73,0.01504,44.7061,CORRECT
archon-config-15.json,74,0.01402,30.7451,CORRECT
archon-config-15.json,75,0.02003,44.673,CORRECT
archon-config-15.json,76,0.01076,31.6545,WRONG
archon-config-15.json,77,0.01577,39.2781,WRONG
archon-config-15.json,78,0.01353,23.3335,CORRECT
archon-config-15.json,79,0.01516,36.9954,WRONG
archon-config-15.json,80,0.0166,44.9551,CORRECT
archon-config-15.json,81,0.01833,39.4116,WRONG
archon-config-15.json,82,0.0168,30.9375,WRONG
archon-config-15.json,83,0.0207,60.4023,CORRECT
archon-config-15.json,84,0.00718,18.6387,CORRECT
archon-config-15.json,85,0.02141,45.8296,WRONG
archon-config-15.json,86,0.01624,29.5842,WRONG
archon-config-15.json,87,0.01573,47.0322,WRONG
archon-config-15.json,88,0.01125,26.8517,CORRECT
archon-config-15.json,89,0.01788,44.6259,CORRECT
archon-config-15.json,90,0.01599,35.2284,WRONG
archon-config-15.json,91,0.01679,42.0938,WRONG
archon-config-15.json,92,0.01819,41.989,WRONG
archon-config-15.json,93,0.01635,38.5497,CORRECT
archon-config-15.json,94,0.01527,28.7673,WRONG
archon-config-15.json,95,0.01804,39.4289,CORRECT
archon-config-15.json,96,0.02109,57.602,WRONG
archon-config-15.json,97,0.00972,22.5095,CORRECT
archon-config-15.json,98,0.01163,25.8093,WRONG
archon-config-15.json,99,0.01699,37.254,WRONG
archon-config-18.json,1,0.00274,50.1247,CORRECT
archon-config-18.json,2,0.00385,34.3365,WRONG
archon-config-18.json,3,0.00476,51.8488,WRONG
archon-config-18.json,4,0.00156,17.6166,WRONG
archon-config-18.json,5,0.00509,61.3505,CORRECT
archon-config-18.json,6,0.00417,35.2925,WRONG
archon-config-18.json,7,0.00411,44.5125,CORRECT
archon-config-18.json,8,0.00532,52.3453,CORRECT
archon-config-18.json,9,0.00285,27.6379,CORRECT
archon-config-18.json,10,0.00216,30.3776,WRONG
archon-config-18.json,11,0.00237,22.1599,CORRECT
archon-config-18.json,12,0.00395,47.9288,WRONG
archon-config-18.json,13,0.00462,55.9104,CORRECT
archon-config-18.json,14,0.0017,12.9137,CORRECT
archon-config-18.json,15,0.00424,36.9156,CORRECT
archon-config-18.json,16,0.00439,49.9705,WRONG
archon-config-18.json,17,0.00362,43.4131,WRONG
archon-config-18.json,18,0.00478,52.6179,CORRECT
archon-config-18.json,19,0.00495,33.8279,CORRECT
archon-config-18.json,20,0.00251,24.5332,CORRECT
archon-config-18.json,21,0.00417,34.4478,WRONG
archon-config-18.json,22,0.00157,21.0116,WRONG
archon-config-18.json,23,0.00425,34.652,WRONG
archon-config-18.json,24,0.00453,41.7911,WRONG
archon-config-18.json,25,0.00357,39.1364,WRONG
archon-config-18.json,26,0.00492,34.9724,WRONG
archon-config-18.json,27,0.0017,16.6625,CORRECT
archon-config-18.json,28,0.00463,49.4889,CORRECT
archon-config-18.json,29,0.00495,35.8006,WRONG
archon-config-18.json,30,0.00213,25.8647,CORRECT
archon-config-18.json,31,0.00362,35.9012,CORRECT
archon-config-18.json,32,0.00412,49.9706,WRONG
archon-config-18.json,33,0.00446,41.0216,WRONG
