config,question_num,total_cost_usd,total_time_sec
archon-config-54.json,36,0.00314,40.4825
archon-config-54.json,37,0.00763,150.1551
archon-config-54.json,38,0.00645,106.9468
archon-config-54.json,39,0.00673,70.5582
archon-config-54.json,40,0.00343,41.2999
archon-config-54.json,41,0.00411,46.1936
archon-config-54.json,42,0.00721,80.3596
archon-config-54.json,43,0.00634,64.254
archon-config-54.json,44,0.0059,45.5927
archon-config-54.json,45,0.01035,222.9348
archon-config-54.json,46,0.00503,75.1254
archon-config-54.json,47,0.00514,73.089
archon-config-54.json,48,0.00624,98.5599
archon-config-54.json,49,0.00725,77.9341
archon-config-54.json,50,0.00387,56.7634
archon-config-54.json,51,0.00563,110.7045
archon-config-54.json,52,0.00921,142.841
archon-config-54.json,53,0.00641,89.5651
archon-config-54.json,54,0.00601,124.2144
archon-config-54.json,55,0.00588,80.1046
archon-config-54.json,56,0.00801,111.5107
archon-config-54.json,57,0.00867,120.7696
archon-config-54.json,58,0.00398,62.7998
archon-config-54.json,59,0.00816,119.1796
archon-config-54.json,60,0.00622,77.4855
archon-config-54.json,61,0.00595,58.7703
archon-config-54.json,62,0.00602,85.6917
archon-config-54.json,63,0.01479,167.5894
archon-config-54.json,64,0.01521,134.217
archon-config-54.json,65,0.00591,62.1029
archon-config-54.json,66,0.00421,32.7244
archon-config-54.json,67,0.00749,52.5825
archon-config-54.json,68,0.00645,87.2555
archon-config-54.json,69,0.00737,99.8328
archon-config-54.json,70,0.00906,123.6979
archon-config-54.json,71,0.00561,44.2931
archon-config-54.json,72,0.00509,81.3449
archon-config-54.json,73,0.00688,67.8881
archon-config-54.json,74,0.00605,45.0571
archon-config-54.json,75,0.00698,43.4932
archon-config-54.json,76,0.00636,32.8418
archon-config-54.json,77,0.00925,63.0587
archon-config-54.json,78,0.00648,39.2841
archon-config-54.json,79,0.00724,54.1934
archon-config-54.json,80,0.01729,143.6919
archon-config-54.json,81,0.00681,55.1021
archon-config-54.json,82,0.00998,48.3917
archon-config-54.json,83,0.01406,99.5002
archon-config-54.json,84,0.00316,22.3079
archon-config-54.json,85,0.00935,60.8284
archon-config-54.json,86,0.00701,50.0158
archon-config-54.json,87,0.00654,39.7012
archon-config-54.json,88,0.00552,35.0163
archon-config-54.json,89,0.00794,56.2341
archon-config-54.json,90,0.00727,60.0454
archon-config-54.json,91,0.0061,42.1958
archon-config-54.json,92,0.01201,69.3042
archon-config-54.json,93,0.00817,50.6819
archon-config-54.json,94,0.00532,42.0272
archon-config-54.json,95,0.0061,47.9188
archon-config-54.json,96,0.01102,78.4007
archon-config-54.json,97,0.00542,33.5036
archon-config-54.json,98,0.00485,24.5938
archon-config-54.json,99,0.0069,52.3683
archon-config-64.json,1,0.00897,69.2787
archon-config-64.json,2,0.00843,51.5164
archon-config-64.json,3,0.011,76.0511
archon-config-64.json,4,0.00584,38.7461
archon-config-64.json,5,0.01229,85.4042
archon-config-64.json,6,0.01129,82.1419
archon-config-64.json,7,0.01067,81.0701
archon-config-64.json,8,0.01021,65.1925
archon-config-64.json,9,0.00628,53.9499
archon-config-64.json,10,0.0052,36.277
archon-config-64.json,11,0.00661,41.8766
archon-config-64.json,12,0.01264,90.3679
archon-config-64.json,13,0.01029,56.3636
archon-config-64.json,14,0.00526,44.5504
archon-config-64.json,15,0.00973,78.1767
archon-config-64.json,16,0.00929,64.6685
archon-config-64.json,17,0.01045,73.0697
archon-config-64.json,18,0.01297,97.5058
archon-config-64.json,19,0.011,54.2324
archon-config-64.json,20,0.00746,42.7341
archon-config-64.json,21,0.0051,43.3361
archon-config-64.json,22,0.00406,34.0902
archon-config-64.json,23,0.0093,57.0435
archon-config-64.json,24,0.01081,75.8437
archon-config-64.json,25,0.01014,64.9185
archon-config-64.json,26,0.01014,67.9138
archon-config-64.json,27,0.00432,37.4467
archon-config-64.json,28,0.01015,61.672
archon-config-64.json,29,0.00658,48.5283
archon-config-64.json,30,0.00472,41.7415
archon-config-64.json,31,0.0083,58.8515
archon-config-64.json,32,0.00938,56.3277
archon-config-64.json,33,0.01022,70.3528
archon-config-64.json,34,0.01109,61.234
archon-config-64.json,35,0.01031,57.5106
archon-config-64.json,36,0.00465,43.1574
archon-config-64.json,37,0.00988,73.9774
archon-config-64.json,38,0.00916,54.222
archon-config-64.json,39,0.01009,62.0197
archon-config-64.json,40,0.00466,43.8483
archon-config-64.json,41,0.00483,43.425
archon-config-64.json,42,0.01077,68.4091
archon-config-64.json,43,0.00938,59.6238
archon-config-64.json,44,0.00614,34.5524
archon-config-64.json,45,0.00962,69.1827
archon-config-64.json,46,0.00777,60.6448
archon-config-64.json,47,0.00908,56.9127
archon-config-64.json,48,0.00884,58.9895
archon-config-64.json,49,0.00974,59.1125
archon-config-64.json,50,0.00709,39.5647
archon-config-64.json,51,0.00875,58.2727
archon-config-64.json,52,0.01055,61.1889
archon-config-64.json,53,0.00861,46.0357
archon-config-64.json,54,0.00781,62.9562
archon-config-64.json,55,0.00869,58.0874
archon-config-64.json,56,0.01067,85.913
archon-config-64.json,57,0.01517,110.4754
archon-config-64.json,58,0.00408,42.8701
archon-config-64.json,59,0.01107,78.6209
archon-config-64.json,60,0.00723,46.5408
archon-config-64.json,61,0.00833,43.0114
archon-config-64.json,62,0.0105,68.6035
archon-config-64.json,63,0.00989,62.0509
archon-config-64.json,64,0.00911,50.3384
archon-config-64.json,65,0.00961,60.8145
archon-config-64.json,66,0.00772,54.7104
archon-config-64.json,67,0.00796,56.6312
archon-config-64.json,68,0.00773,40.9654
archon-config-64.json,69,0.01124,80.8084
archon-config-64.json,70,0.00601,62.9769
archon-config-64.json,71,0.00932,60.8902
archon-config-64.json,72,0.00726,49.0091
archon-config-64.json,73,0.00917,43.576
archon-config-64.json,74,0.00884,62.5926
archon-config-64.json,75,0.00821,46.1371
archon-config-64.json,76,0.0049,29.3316
archon-config-64.json,77,0.00765,50.2253
archon-config-64.json,78,0.00699,37.4071
archon-config-64.json,79,0.01071,67.0129
archon-config-64.json,80,0.00882,62.6477
archon-config-64.json,81,0.00931,52.3009
archon-config-64.json,82,0.01286,58.1154
archon-config-64.json,83,0.01198,69.0792
archon-config-64.json,84,0.00353,26.864
archon-config-64.json,85,0.0122,84.9245
archon-config-64.json,86,0.00903,48.4598
archon-config-64.json,87,0.00938,54.9547
archon-config-64.json,88,0.0056,37.2842
archon-config-64.json,89,0.00913,57.0346
archon-config-64.json,90,0.00963,65.9255
archon-config-64.json,91,0.00851,53.7701
archon-config-64.json,92,0.01216,81.8296
archon-config-64.json,93,0.00758,35.4771
archon-config-64.json,94,0.00648,52.4102
archon-config-64.json,95,0.0094,65.6697
archon-config-64.json,96,0.01217,80.0269
archon-config-64.json,97,0.00703,59.4543
archon-config-64.json,98,0.0086,59.2701
archon-config-64.json,99,0.00968,62.0488
archon-config-83.json,1,0.00093,39.8154
archon-config-83.json,2,0.0007,32.1108
archon-config-83.json,3,0.00212,80.5356
archon-config-83.json,4,0.00034,18.9062
archon-config-83.json,5,0.00166,60.5187
archon-config-83.json,6,0.00123,53.6162
archon-config-83.json,7,0.00139,61.576
archon-config-83.json,8,0.00173,55.0256
archon-config-83.json,9,0.00051,23.5161
archon-config-83.json,10,0.00091,32.4306
archon-config-83.json,11,0.0007,26.37
archon-config-83.json,12,0.00105,42.6817
archon-config-83.json,13,0.00117,40.2923
archon-config-83.json,14,0.00038,21.4409
archon-config-83.json,15,0.00177,68.4407
archon-config-83.json,16,0.00083,33.7072
archon-config-83.json,17,0.00096,42.2437
archon-config-83.json,18,0.00121,55.6404
archon-config-83.json,19,0.00123,44.3582
archon-config-83.json,20,0.00053,22.5439
archon-config-83.json,21,0.00094,32.1078
archon-config-83.json,22,0.00045,20.735
archon-config-83.json,23,0.00087,38.1979
archon-config-83.json,24,0.00077,41.0525
archon-config-83.json,25,0.00083,26.6862
archon-config-83.json,26,0.00111,35.7326
archon-config-83.json,27,0.00057,25.6599
archon-config-83.json,28,0.00094,44.2746
archon-config-83.json,29,0.00158,48.6219
archon-config-83.json,30,0.00056,25.3833
archon-config-83.json,31,0.00082,40.094
archon-config-83.json,32,0.00144,49.0785
archon-config-83.json,33,0.00108,39.31
archon-config-83.json,34,0.00122,41.892
archon-config-83.json,35,0.00142,48.0895
archon-config-83.json,36,0.00048,28.2721
archon-config-83.json,37,0.00094,42.396
archon-config-83.json,38,0.00095,33.737
archon-config-83.json,39,0.00092,33.9082
archon-config-83.json,40,0.00046,21.4379
archon-config-83.json,41,0.00077,28.4897
archon-config-83.json,42,0.00119,42.723
archon-config-83.json,43,0.00099,36.6309
archon-config-83.json,44,0.00095,27.3249
archon-config-83.json,45,0.0012,45.899
archon-config-83.json,46,0.00061,23.3458
archon-config-83.json,47,0.00104,40.4048
archon-config-83.json,48,0.00095,50.1081
archon-config-83.json,49,0.00076,24.1281
archon-config-83.json,50,0.00096,44.4699
archon-config-83.json,51,0.00094,52.6094
archon-config-83.json,52,0.00123,51.7948
archon-config-83.json,53,0.00105,41.9647
archon-config-83.json,54,0.00097,46.9305
archon-config-83.json,55,0.00085,28.6854
archon-config-83.json,56,0.0016,61.6922
archon-config-83.json,57,0.00146,61.3965
archon-config-83.json,58,0.00038,23.7619
archon-config-83.json,59,0.00099,45.4369
archon-config-83.json,60,0.00138,50.8201
archon-config-83.json,61,0.001,37.4526
archon-config-83.json,62,0.00115,45.1969
archon-config-83.json,63,0.00164,56.9063
archon-config-83.json,64,0.00192,84.3107
archon-config-83.json,65,0.00103,42.4191
archon-config-83.json,66,0.00052,27.9432
archon-config-83.json,67,0.00113,49.2752
archon-config-83.json,68,0.00062,30.6075
archon-config-83.json,69,0.00127,51.84
archon-config-83.json,70,0.00082,38.2658
archon-config-83.json,71,0.0008,30.7001
archon-config-83.json,72,0.0011,41.679
archon-config-83.json,73,0.00109,45.5771
archon-config-83.json,74,0.00091,40.4334
archon-config-83.json,75,0.00117,36.1988
archon-config-83.json,76,0.00081,32.8716
archon-config-83.json,77,0.00107,30.4783
archon-config-83.json,78,0.00162,47.5744
archon-config-83.json,79,0.001,36.4254
archon-config-83.json,80,0.00232,97.5043
archon-config-83.json,81,0.00113,42.6375
archon-config-83.json,82,0.00163,47.4006
archon-config-83.json,83,0.0014,56.2862
archon-config-83.json,84,0.00041,20.3012
archon-config-83.json,85,0.00145,61.7732
archon-config-83.json,86,0.00128,39.3131
archon-config-83.json,87,0.00114,44.6274
archon-config-83.json,88,0.00054,23.0185
archon-config-83.json,89,0.00111,41.8872
archon-config-83.json,90,0.00111,43.508
archon-config-83.json,91,0.00096,43.0237
archon-config-83.json,92,0.00109,46.9333
archon-config-83.json,93,0.00119,46.4684
archon-config-83.json,94,0.00076,30.3555
archon-config-83.json,95,0.00124,43.8876
archon-config-83.json,96,0.00116,43.3775
archon-config-83.json,97,0.00073,28.7304
archon-config-83.json,98,0.00077,34.7648
archon-config-83.json,99,0.00112,42.6375
archon-config-92.json,1,0.00079,49.8556
archon-config-92.json,2,0.00063,41.2672
archon-config-92.json,3,0.00126,72.7165
archon-config-92.json,4,0.00027,23.947
archon-config-92.json,5,0.00112,52.1118
archon-config-92.json,6,0.00071,52.7516
archon-config-92.json,7,0.0015,79.7235
archon-config-92.json,8,0.00096,51.5986
archon-config-92.json,9,0.0004,41.367
archon-config-92.json,10,0.00073,46.1556
archon-config-92.json,11,0.00061,36.6412
archon-config-92.json,12,0.00087,76.2388
archon-config-92.json,13,0.00091,51.0781
archon-config-92.json,14,0.00027,31.5722
archon-config-92.json,15,0.00109,65.365
archon-config-92.json,16,0.00065,48.4241
archon-config-92.json,17,0.00038,35.1936
archon-config-92.json,18,0.00206,118.9824
archon-config-92.json,19,0.00091,48.0263
archon-config-92.json,20,0.00025,23.8858
archon-config-92.json,21,0.00064,43.5862
archon-config-92.json,22,0.00029,27.73
archon-config-92.json,23,0.00043,34.8589
archon-config-92.json,24,0.0006,47.4305
archon-config-92.json,25,0.00082,39.507
archon-config-92.json,26,0.00078,41.8231
archon-config-92.json,27,0.00037,44.1201
archon-config-92.json,28,0.00082,53.879
archon-config-92.json,29,0.00068,44.6539
archon-config-92.json,30,0.00039,37.2959
archon-config-92.json,31,0.0006,44.5721
archon-config-92.json,32,0.00075,53.7375
archon-config-92.json,33,0.00055,43.9352
archon-config-92.json,34,0.0008,53.7872
archon-config-92.json,35,0.00095,73.8421
archon-config-92.json,36,0.00022,24.2019
archon-config-92.json,37,0.00088,73.1347
archon-config-92.json,38,0.00071,48.0258
archon-config-92.json,39,0.00052,36.8646
archon-config-92.json,40,0.00028,27.2865
archon-config-92.json,41,0.00056,43.7396
archon-config-92.json,42,0.001,54.2276
archon-config-92.json,43,0.00062,38.9427
archon-config-92.json,44,0.0004,26.573
archon-config-92.json,45,0.00074,57.8838
archon-config-92.json,46,0.00032,36.5696
archon-config-92.json,47,0.00066,47.4378
archon-config-92.json,48,0.00085,62.2012
archon-config-92.json,49,0.00044,28.0078
archon-config-92.json,50,0.00028,30.5422
archon-config-92.json,51,0.0004,38.6463
archon-config-92.json,52,0.00089,70.6547
archon-config-92.json,53,0.00064,42.8299
archon-config-92.json,54,0.00033,37.2484
archon-config-92.json,55,0.00053,36.9827
archon-config-92.json,56,0.00056,42.2611
archon-config-92.json,57,0.001,59.8007
archon-config-92.json,58,0.00014,21.4705
archon-config-92.json,59,0.00066,54.1316
archon-config-92.json,60,0.00105,60.1323
archon-config-92.json,61,0.00066,47.2539
archon-config-92.json,62,0.00071,42.3977
archon-config-92.json,63,0.00124,65.5153
archon-config-92.json,64,0.00179,111.0044
archon-config-92.json,65,0.0008,50.4277
archon-config-92.json,66,0.00027,29.3274
archon-config-92.json,67,0.00091,60.4584
archon-config-92.json,68,0.00048,38.2034
archon-config-92.json,69,0.00101,78.3066
archon-config-92.json,70,0.00057,51.8797
archon-config-92.json,71,0.00041,34.6313
archon-config-92.json,72,0.00058,50.3094
archon-config-92.json,73,0.00076,54.6615
archon-config-92.json,74,0.00066,45.8694
archon-config-92.json,75,0.00097,46.5054
archon-config-92.json,76,0.00048,39.1674
archon-config-92.json,77,0.00092,48.605
archon-config-92.json,78,0.00081,43.6437
archon-config-92.json,79,0.00069,46.355
archon-config-92.json,80,0.00109,62.5534
archon-config-92.json,81,0.00055,43.5952
archon-config-92.json,82,0.00118,54.6207
archon-config-92.json,83,0.00111,66.9603
archon-config-92.json,84,0.00027,27.1862
archon-config-92.json,85,0.00118,75.8115
archon-config-92.json,86,0.00089,54.6066
archon-config-92.json,87,0.00071,47.3557
archon-config-92.json,88,0.00025,31.4379
archon-config-92.json,89,0.00068,59.1088
archon-config-92.json,90,0.00075,55.5389
archon-config-92.json,91,0.00059,54.1874
archon-config-92.json,92,0.0007,65.6408
archon-config-92.json,93,0.00052,33.8345
archon-config-92.json,94,0.00065,45.5942
archon-config-92.json,95,0.00055,50.8253
archon-config-92.json,96,0.0005,39.6681
archon-config-92.json,97,0.00046,38.0203
archon-config-92.json,98,0.00054,43.5399
archon-config-92.json,99,0.00063,41.1178
