config,question_num,total_cost_usd,total_time_sec,accuracy
archon-config-29.json,55,0.00643,52.9652,CORRECT
archon-config-29.json,56,0.00803,69.6142,CORRECT
archon-config-29.json,57,0.01456,58.6255,WRONG
archon-config-29.json,58,0.00407,31.8308,WRONG
archon-config-29.json,59,0.01045,64.3549,CORRECT
archon-config-29.json,60,0.01548,77.7854,WRONG
archon-config-29.json,61,0.00668,35.5462,CORRECT
archon-config-29.json,62,0.00892,65.9302,CORRECT
archon-config-29.json,63,0.01008,58.2166,CORRECT
archon-config-29.json,64,0.01607,91.7134,WRONG
archon-config-29.json,65,0.00777,38.2044,CORRECT
archon-config-29.json,66,0.00458,39.2892,CORRECT
archon-config-29.json,67,0.00702,39.8924,CORRECT
archon-config-29.json,68,0.00716,35.5024,CORRECT
archon-config-29.json,69,0.00798,51.1841,WRONG
archon-config-29.json,70,0.00742,42.1188,WRONG
archon-config-29.json,71,0.00654,34.4469,CORRECT
archon-config-29.json,72,0.00614,37.6008,WRONG
archon-config-29.json,73,0.00813,43.8926,CORRECT
archon-config-29.json,74,0.00506,28.7376,CORRECT
archon-config-29.json,75,0.00998,28.7772,CORRECT
archon-config-29.json,76,0.00732,37.0821,CORRECT
archon-config-29.json,77,0.00878,30.6942,WRONG
archon-config-29.json,78,0.0083,28.1015,CORRECT
archon-config-29.json,79,0.00835,44.9883,WRONG
archon-config-29.json,80,0.01587,63.2148,WRONG
archon-config-29.json,81,0.00765,40.2353,CORRECT
archon-config-29.json,82,0.00993,32.4312,WRONG
archon-config-29.json,83,0.01182,70.8034,WRONG
archon-config-29.json,84,0.0037,18.0486,CORRECT
archon-config-29.json,85,0.01767,67.7529,WRONG
archon-config-29.json,86,0.00927,39.9554,WRONG
archon-config-29.json,87,0.00854,45.2757,CORRECT
archon-config-29.json,88,0.00606,27.9217,CORRECT
archon-config-29.json,89,0.00897,43.9053,WRONG
archon-config-29.json,90,0.00872,46.2599,WRONG
archon-config-29.json,91,0.00791,38.1936,WRONG
archon-config-29.json,92,0.00943,63.7874,WRONG
archon-config-29.json,93,0.00807,37.4874,CORRECT
archon-config-29.json,94,0.0061,25.5605,WRONG
archon-config-29.json,95,0.00878,43.8099,WRONG
archon-config-29.json,96,0.0079,46.2229,WRONG
archon-config-29.json,97,0.00666,31.3582,CORRECT
archon-config-29.json,98,0.00597,37.3976,WRONG
archon-config-29.json,99,0.00901,43.386,WRONG
archon-config-54.json,1,0.0051,72.6475,CORRECT
archon-config-54.json,2,0.0048,36.2026,CORRECT
archon-config-54.json,3,0.0083,72.2354,CORRECT
archon-config-54.json,4,0.00426,38.0365,WRONG
archon-config-54.json,5,0.0103,71.6904,CORRECT
archon-config-54.json,6,0.00768,78.9074,CORRECT
archon-config-54.json,7,0.00754,110.0525,CORRECT
archon-config-54.json,8,0.00672,54.4241,CORRECT
archon-config-54.json,9,0.00562,52.0696,WRONG
archon-config-54.json,10,0.00404,30.9646,WRONG
archon-config-54.json,11,0.0058,43.8681,CORRECT
archon-config-54.json,12,0.0087,75.6593,CORRECT
archon-config-54.json,13,0.00968,135.752,WRONG
archon-config-54.json,14,0.00535,72.818,CORRECT
archon-config-54.json,15,0.0102,77.1544,CORRECT
archon-config-54.json,16,0.00782,58.8255,WRONG
archon-config-54.json,17,0.00591,53.1903,CORRECT
archon-config-54.json,18,0.01028,83.945,CORRECT
archon-config-54.json,19,0.00926,76.248,WRONG
archon-config-54.json,20,0.00512,38.8893,CORRECT
archon-config-54.json,21,0.00632,56.6397,CORRECT
archon-config-54.json,22,0.00392,48.7446,WRONG
archon-config-54.json,23,0.00637,62.8331,WRONG
archon-config-54.json,24,0.01079,78.2811,CORRECT
archon-config-54.json,25,0.00818,48.2574,WRONG
archon-config-54.json,26,0.00817,52.6334,WRONG
archon-config-54.json,27,0.0044,48.4345,CORRECT
archon-config-54.json,28,0.00735,50.3428,WRONG
archon-config-54.json,29,0.00657,40.219,WRONG
archon-config-54.json,30,0.00632,51.2904,WRONG
archon-config-54.json,31,0.00554,44.7197,WRONG
archon-config-54.json,32,0.01043,86.0872,WRONG
archon-config-54.json,33,0.00735,54.8396,WRONG
archon-config-54.json,34,0.00827,46.6999,CORRECT
archon-config-54.json,35,0.00843,111.1169,CORRECT
archon-config-54.json,36,0.00314,40.4825,CORRECT
archon-config-54.json,37,0.00763,150.1551,WRONG
archon-config-54.json,38,0.00645,106.9468,CORRECT
archon-config-54.json,39,0.00673,70.5582,WRONG
archon-config-54.json,40,0.00343,41.2999,CORRECT
archon-config-54.json,41,0.00411,46.1936,WRONG
archon-config-54.json,42,0.00721,80.3596,CORRECT
archon-config-54.json,43,0.00634,64.254,CORRECT
archon-config-54.json,44,0.0059,45.5927,CORRECT
archon-config-54.json,45,0.01035,222.9348,WRONG
archon-config-54.json,46,0.00503,75.1254,CORRECT
archon-config-54.json,47,0.00514,73.089,CORRECT
archon-config-54.json,48,0.00624,98.5599,CORRECT
archon-config-54.json,49,0.00725,77.9341,WRONG
archon-config-54.json,50,0.00387,56.7634,CORRECT
archon-config-54.json,51,0.00563,110.7045,WRONG
archon-config-54.json,52,0.00921,142.841,WRONG
archon-config-54.json,53,0.00641,89.5651,CORRECT
archon-config-54.json,54,0.00601,124.2144,CORRECT
archon-config-54.json,55,0.00588,80.1046,WRONG
archon-config-54.json,56,0.00801,111.5107,CORRECT
archon-config-54.json,57,0.00867,120.7696,CORRECT
archon-config-54.json,58,0.00398,62.7998,CORRECT
archon-config-54.json,59,0.00816,119.1796,WRONG
archon-config-54.json,60,0.00622,77.4855,WRONG
archon-config-54.json,61,0.00595,58.7703,CORRECT
archon-config-54.json,62,0.00602,85.6917,CORRECT
archon-config-54.json,63,0.01479,167.5894,WRONG
archon-config-54.json,64,0.01521,134.217,WRONG
archon-config-54.json,65,0.00591,62.1029,WRONG
archon-config-54.json,66,0.00421,32.7244,CORRECT
archon-config-54.json,67,0.00749,52.5825,CORRECT
archon-config-54.json,68,0.00645,87.2555,CORRECT
archon-config-54.json,69,0.00737,99.8328,CORRECT
archon-config-54.json,70,0.00906,123.6979,WRONG
archon-config-54.json,71,0.00561,44.2931,CORRECT
archon-config-54.json,72,0.00509,81.3449,WRONG
archon-config-54.json,73,0.00688,67.8881,CORRECT
archon-config-54.json,74,0.00605,45.0571,CORRECT
archon-config-54.json,75,0.00698,43.4932,CORRECT
archon-config-54.json,76,0.00636,32.8418,WRONG
archon-config-54.json,77,0.00925,63.0587,WRONG
archon-config-54.json,78,0.00648,39.2841,CORRECT
archon-config-54.json,79,0.00724,54.1934,WRONG
archon-config-54.json,80,0.01729,143.6919,WRONG
archon-config-54.json,81,0.00681,55.1021,WRONG
archon-config-54.json,82,0.00998,48.3917,WRONG
archon-config-54.json,83,0.01406,99.5002,CORRECT
archon-config-54.json,84,0.00316,22.3079,CORRECT
archon-config-54.json,85,0.00935,60.8284,WRONG
archon-config-54.json,86,0.00701,50.0158,WRONG
archon-config-54.json,87,0.00654,39.7012,WRONG
archon-config-54.json,88,0.00552,35.0163,CORRECT
archon-config-54.json,89,0.00794,56.2341,CORRECT
archon-config-54.json,90,0.00727,60.0454,WRONG
archon-config-54.json,91,0.0061,42.1958,WRONG
archon-config-54.json,92,0.01201,69.3042,WRONG
archon-config-54.json,93,0.00817,50.6819,WRONG
archon-config-54.json,94,0.00532,42.0272,WRONG
archon-config-54.json,95,0.0061,47.9188,WRONG
archon-config-54.json,96,0.01102,78.4007,WRONG
archon-config-54.json,97,0.00542,33.5036,CORRECT
archon-config-54.json,98,0.00485,24.5938,WRONG
archon-config-54.json,99,0.0069,52.3683,WRONG
archon-config-64.json,1,0.00897,69.2787,CORRECT
archon-config-64.json,2,0.00843,51.5164,CORRECT
archon-config-64.json,3,0.011,76.0511,CORRECT
archon-config-64.json,4,0.00584,38.7461,WRONG
archon-config-64.json,5,0.01229,85.4042,CORRECT
archon-config-64.json,6,0.01129,82.1419,CORRECT
archon-config-64.json,7,0.01067,81.0701,CORRECT
archon-config-64.json,8,0.01021,65.1925,CORRECT
archon-config-64.json,9,0.00628,53.9499,WRONG
archon-config-64.json,10,0.0052,36.277,WRONG
archon-config-64.json,11,0.00661,41.8766,WRONG
archon-config-64.json,12,0.01264,90.3679,CORRECT
archon-config-64.json,13,0.01029,56.3636,WRONG
archon-config-64.json,14,0.00526,44.5504,WRONG
archon-config-64.json,15,0.00973,78.1767,CORRECT
archon-config-64.json,16,0.00929,64.6685,CORRECT
archon-config-64.json,17,0.01045,73.0697,CORRECT
archon-config-64.json,18,0.01297,97.5058,CORRECT
archon-config-64.json,19,0.011,54.2324,WRONG
archon-config-64.json,20,0.00746,42.7341,CORRECT
archon-config-64.json,21,0.0051,43.3361,WRONG
archon-config-64.json,22,0.00406,34.0902,WRONG
archon-config-64.json,23,0.0093,57.0435,WRONG
archon-config-64.json,24,0.01081,75.8437,WRONG
archon-config-64.json,25,0.01014,64.9185,WRONG
archon-config-64.json,26,0.01014,67.9138,WRONG
archon-config-64.json,27,0.00432,37.4467,CORRECT
archon-config-64.json,28,0.01015,61.672,CORRECT
archon-config-64.json,29,0.00658,48.5283,CORRECT
archon-config-64.json,30,0.00472,41.7415,WRONG
archon-config-64.json,31,0.0083,58.8515,WRONG
archon-config-64.json,32,0.00938,56.3277,WRONG
archon-config-64.json,33,0.01022,70.3528,WRONG
archon-config-64.json,34,0.01109,61.234,CORRECT
archon-config-64.json,35,0.01031,57.5106,WRONG
archon-config-64.json,36,0.00465,43.1574,CORRECT
archon-config-64.json,37,0.00988,73.9774,WRONG
archon-config-64.json,38,0.00916,54.222,CORRECT
archon-config-64.json,39,0.01009,62.0197,CORRECT
archon-config-64.json,40,0.00466,43.8483,CORRECT
archon-config-64.json,41,0.00483,43.425,CORRECT
archon-config-64.json,42,0.01077,68.4091,CORRECT
archon-config-64.json,43,0.00938,59.6238,WRONG
archon-config-64.json,44,0.00614,34.5524,CORRECT
archon-config-64.json,45,0.00962,69.1827,WRONG
archon-config-64.json,46,0.00777,60.6448,WRONG
archon-config-64.json,47,0.00908,56.9127,CORRECT
archon-config-64.json,48,0.00884,58.9895,WRONG
archon-config-64.json,49,0.00974,59.1125,WRONG
archon-config-64.json,50,0.00709,39.5647,CORRECT
archon-config-64.json,51,0.00875,58.2727,CORRECT
archon-config-64.json,52,0.01055,61.1889,CORRECT
archon-config-64.json,53,0.00861,46.0357,CORRECT
archon-config-64.json,54,0.00781,62.9562,WRONG
archon-config-64.json,55,0.00869,58.0874,CORRECT
archon-config-64.json,56,0.01067,85.913,CORRECT
archon-config-64.json,57,0.01517,110.4754,WRONG
archon-config-64.json,58,0.00408,42.8701,CORRECT
archon-config-64.json,59,0.01107,78.6209,CORRECT
archon-config-64.json,60,0.00723,46.5408,CORRECT
archon-config-64.json,61,0.00833,43.0114,CORRECT
archon-config-64.json,62,0.0105,68.6035,CORRECT
archon-config-64.json,63,0.00989,62.0509,CORRECT
archon-config-64.json,64,0.00911,50.3384,WRONG
archon-config-64.json,65,0.00961,60.8145,WRONG
archon-config-64.json,66,0.00772,54.7104,CORRECT
archon-config-64.json,67,0.00796,56.6312,CORRECT
archon-config-64.json,68,0.00773,40.9654,CORRECT
archon-config-64.json,69,0.01124,80.8084,CORRECT
archon-config-64.json,70,0.00601,62.9769,CORRECT
archon-config-64.json,71,0.00932,60.8902,CORRECT
archon-config-64.json,72,0.00726,49.0091,WRONG
archon-config-64.json,73,0.00917,43.576,CORRECT
archon-config-64.json,74,0.00884,62.5926,CORRECT
archon-config-64.json,75,0.00821,46.1371,CORRECT
archon-config-64.json,76,0.0049,29.3316,WRONG
archon-config-64.json,77,0.00765,50.2253,CORRECT
archon-config-64.json,78,0.00699,37.4071,WRONG
archon-config-64.json,79,0.01071,67.0129,WRONG
archon-config-64.json,80,0.00882,62.6477,WRONG
archon-config-64.json,81,0.00931,52.3009,CORRECT
archon-config-64.json,82,0.01286,58.1154,WRONG
archon-config-64.json,83,0.01198,69.0792,CORRECT
archon-config-64.json,84,0.00353,26.864,CORRECT
archon-config-64.json,85,0.0122,84.9245,WRONG
archon-config-64.json,86,0.00903,48.4598,WRONG
archon-config-64.json,87,0.00938,54.9547,WRONG
archon-config-64.json,88,0.0056,37.2842,CORRECT
archon-config-64.json,89,0.00913,57.0346,WRONG
archon-config-64.json,90,0.00963,65.9255,WRONG
archon-config-64.json,91,0.00851,53.7701,WRONG
archon-config-64.json,92,0.01216,81.8296,WRONG
archon-config-64.json,93,0.00758,35.4771,WRONG
archon-config-64.json,94,0.00648,52.4102,WRONG
archon-config-64.json,95,0.0094,65.6697,CORRECT
archon-config-64.json,96,0.01217,80.0269,WRONG
archon-config-64.json,97,0.00703,59.4543,CORRECT
archon-config-64.json,98,0.0086,59.2701,WRONG
archon-config-64.json,99,0.00968,62.0488,WRONG
archon-config-83.json,1,0.00093,39.8154,CORRECT
archon-config-83.json,2,0.0007,32.1108,CORRECT
archon-config-83.json,3,0.00212,80.5356,CORRECT
archon-config-83.json,4,0.00034,18.9062,WRONG
archon-config-83.json,5,0.00166,60.5187,CORRECT
archon-config-83.json,6,0.00123,53.6162,CORRECT
archon-config-83.json,7,0.00139,61.576,WRONG
archon-config-83.json,8,0.00173,55.0256,WRONG
archon-config-83.json,9,0.00051,23.5161,WRONG
archon-config-83.json,10,0.00091,32.4306,CORRECT
archon-config-83.json,11,0.0007,26.37,WRONG
archon-config-83.json,12,0.00105,42.6817,CORRECT
archon-config-83.json,13,0.00117,40.2923,CORRECT
archon-config-83.json,14,0.00038,21.4409,CORRECT
archon-config-83.json,15,0.00177,68.4407,CORRECT
archon-config-83.json,16,0.00083,33.7072,WRONG
archon-config-83.json,17,0.00096,42.2437,CORRECT
archon-config-83.json,18,0.00121,55.6404,WRONG
archon-config-83.json,19,0.00123,44.3582,WRONG
archon-config-83.json,20,0.00053,22.5439,CORRECT
archon-config-83.json,21,0.00094,32.1078,CORRECT
archon-config-83.json,22,0.00045,20.735,WRONG
archon-config-83.json,23,0.00087,38.1979,WRONG
archon-config-83.json,24,0.00077,41.0525,WRONG
archon-config-83.json,25,0.00083,26.6862,WRONG
archon-config-83.json,26,0.00111,35.7326,WRONG
archon-config-83.json,27,0.00057,25.6599,CORRECT
archon-config-83.json,28,0.00094,44.2746,WRONG
archon-config-83.json,29,0.00158,48.6219,CORRECT
archon-config-83.json,30,0.00056,25.3833,CORRECT
archon-config-83.json,31,0.00082,40.094,CORRECT
archon-config-83.json,32,0.00144,49.0785,CORRECT
archon-config-83.json,33,0.00108,39.31,WRONG
archon-config-83.json,34,0.00122,41.892,CORRECT
archon-config-83.json,35,0.00142,48.0895,WRONG
archon-config-83.json,36,0.00048,28.2721,CORRECT
archon-config-83.json,37,0.00094,42.396,WRONG
archon-config-83.json,38,0.00095,33.737,CORRECT
archon-config-83.json,39,0.00092,33.9082,CORRECT
archon-config-83.json,40,0.00046,21.4379,CORRECT
archon-config-83.json,41,0.00077,28.4897,CORRECT
archon-config-83.json,42,0.00119,42.723,CORRECT
archon-config-83.json,43,0.00099,36.6309,WRONG
archon-config-83.json,44,0.00095,27.3249,CORRECT
archon-config-83.json,45,0.0012,45.899,CORRECT
archon-config-83.json,46,0.00061,23.3458,WRONG
archon-config-83.json,47,0.00104,40.4048,CORRECT
archon-config-83.json,48,0.00095,50.1081,WRONG
archon-config-83.json,49,0.00076,24.1281,WRONG
archon-config-83.json,50,0.00096,44.4699,WRONG
archon-config-83.json,51,0.00094,52.6094,CORRECT
archon-config-83.json,52,0.00123,51.7948,CORRECT
archon-config-83.json,53,0.00105,41.9647,WRONG
archon-config-83.json,54,0.00097,46.9305,WRONG
archon-config-83.json,55,0.00085,28.6854,CORRECT
archon-config-83.json,56,0.0016,61.6922,CORRECT
archon-config-83.json,57,0.00146,61.3965,WRONG
archon-config-83.json,58,0.00038,23.7619,CORRECT
archon-config-83.json,59,0.00099,45.4369,CORRECT
archon-config-83.json,60,0.00138,50.8201,CORRECT
archon-config-83.json,61,0.001,37.4526,CORRECT
archon-config-83.json,62,0.00115,45.1969,WRONG
archon-config-83.json,63,0.00164,56.9063,CORRECT
archon-config-83.json,64,0.00192,84.3107,WRONG
archon-config-83.json,65,0.00103,42.4191,CORRECT
archon-config-83.json,66,0.00052,27.9432,CORRECT
archon-config-83.json,67,0.00113,49.2752,WRONG
archon-config-83.json,68,0.00062,30.6075,WRONG
archon-config-83.json,69,0.00127,51.84,CORRECT
archon-config-83.json,70,0.00082,38.2658,WRONG
archon-config-83.json,71,0.0008,30.7001,CORRECT
archon-config-83.json,72,0.0011,41.679,CORRECT
archon-config-83.json,73,0.00109,45.5771,CORRECT
archon-config-83.json,74,0.00091,40.4334,CORRECT
archon-config-83.json,75,0.00117,36.1988,CORRECT
archon-config-83.json,76,0.00081,32.8716,WRONG
archon-config-83.json,77,0.00107,30.4783,WRONG
archon-config-83.json,78,0.00162,47.5744,WRONG
archon-config-83.json,79,0.001,36.4254,CORRECT
archon-config-83.json,80,0.00232,97.5043,WRONG
archon-config-83.json,81,0.00113,42.6375,WRONG
archon-config-83.json,82,0.00163,47.4006,CORRECT
archon-config-83.json,83,0.0014,56.2862,CORRECT
archon-config-83.json,84,0.00041,20.3012,CORRECT
archon-config-83.json,85,0.00145,61.7732,CORRECT
archon-config-83.json,86,0.00128,39.3131,WRONG
archon-config-83.json,87,0.00114,44.6274,WRONG
archon-config-83.json,88,0.00054,23.0185,CORRECT
archon-config-83.json,89,0.00111,41.8872,WRONG
archon-config-83.json,90,0.00111,43.508,WRONG
archon-config-83.json,91,0.00096,43.0237,WRONG
archon-config-83.json,92,0.00109,46.9333,WRONG
archon-config-83.json,93,0.00119,46.4684,WRONG
archon-config-83.json,94,0.00076,30.3555,WRONG
archon-config-83.json,95,0.00124,43.8876,CORRECT
archon-config-83.json,96,0.00116,43.3775,WRONG
archon-config-83.json,97,0.00073,28.7304,CORRECT
archon-config-83.json,98,0.00077,34.7648,WRONG
archon-config-83.json,99,0.00112,42.6375,CORRECT
archon-config-92.json,1,0.00079,49.8556,CORRECT
archon-config-92.json,2,0.00063,41.2672,WRONG
archon-config-92.json,3,0.00126,72.7165,CORRECT
archon-config-92.json,4,0.00027,23.947,WRONG
archon-config-92.json,5,0.00112,52.1118,CORRECT
archon-config-92.json,6,0.00071,52.7516,CORRECT
archon-config-92.json,7,0.0015,79.7235,WRONG
archon-config-92.json,8,0.00096,51.5986,CORRECT
archon-config-92.json,9,0.0004,41.367,CORRECT
archon-config-92.json,10,0.00073,46.1556,WRONG
archon-config-92.json,11,0.00061,36.6412,CORRECT
archon-config-92.json,12,0.00087,76.2388,CORRECT
archon-config-92.json,13,0.00091,51.0781,CORRECT
archon-config-92.json,14,0.00027,31.5722,CORRECT
archon-config-92.json,15,0.00109,65.365,CORRECT
archon-config-92.json,16,0.00065,48.4241,WRONG
archon-config-92.json,17,0.00038,35.1936,CORRECT
archon-config-92.json,18,0.00206,118.9824,WRONG
archon-config-92.json,19,0.00091,48.0263,WRONG
archon-config-92.json,20,0.00025,23.8858,CORRECT
archon-config-92.json,21,0.00064,43.5862,CORRECT
archon-config-92.json,22,0.00029,27.73,WRONG
archon-config-92.json,23,0.00043,34.8589,WRONG
archon-config-92.json,24,0.0006,47.4305,WRONG
archon-config-92.json,25,0.00082,39.507,WRONG
archon-config-92.json,26,0.00078,41.8231,WRONG
archon-config-92.json,27,0.00037,44.1201,WRONG
archon-config-92.json,28,0.00082,53.879,WRONG
archon-config-92.json,29,0.00068,44.6539,WRONG
archon-config-92.json,30,0.00039,37.2959,WRONG
archon-config-92.json,31,0.0006,44.5721,WRONG
archon-config-92.json,32,0.00075,53.7375,WRONG
