config,question_num,total_cost_usd,total_time_sec
archon-config-1.json,154,0.0063,33.8101
archon-config-1.json,155,0.01221,54.3569
archon-config-1.json,156,0.00621,33.1611
archon-config-1.json,157,0.00516,29.1939
archon-config-1.json,158,0.0055,27.8928
archon-config-1.json,159,0.00649,40.4228
archon-config-1.json,160,0.00552,30.7326
archon-config-1.json,161,0.00556,27.7696
archon-config-1.json,162,0.00683,43.0636
archon-config-1.json,163,0.00858,47.9196
archon-config-1.json,164,0.01182,58.8561
archon-config-1.json,165,0.00649,67.377
archon-config-1.json,166,0.01282,52.0117
archon-config-1.json,167,0.00764,42.6251
archon-config-1.json,168,0.0051,29.9911
archon-config-1.json,169,0.00493,26.8014
archon-config-1.json,170,0.00743,40.468
archon-config-1.json,171,0.00691,34.6923
archon-config-1.json,172,0.00781,42.2061
archon-config-1.json,173,0.00827,56.4826
archon-config-1.json,174,0.01279,71.2567
archon-config-1.json,175,0.00748,52.6126
archon-config-1.json,176,0.01393,68.8203
archon-config-1.json,177,0.00701,59.6451
archon-config-1.json,178,0.00777,44.5605
archon-config-1.json,179,0.00845,50.159
archon-config-1.json,180,0.01169,59.5198
archon-config-1.json,181,0.00682,32.4725
archon-config-1.json,182,0.00559,28.8524
archon-config-1.json,183,0.00525,36.3859
archon-config-1.json,184,0.00961,48.7891
archon-config-1.json,185,0.00744,48.1894
archon-config-1.json,186,0.00508,26.6587
archon-config-1.json,187,0.00998,63.5983
archon-config-1.json,188,0.01372,82.2377
archon-config-1.json,189,0.00437,30.063
archon-config-1.json,190,0.0063,32.5184
archon-config-1.json,191,0.0087,43.3489
archon-config-1.json,192,0.00869,34.6827
archon-config-1.json,193,0.00517,32.5626
archon-config-1.json,194,0.00739,34.658
archon-config-1.json,195,0.01118,60.8125
archon-config-1.json,196,0.00649,31.9172
archon-config-1.json,197,0.00827,48.6064
archon-config-1.json,198,0.01275,74.0056
