config,question_num,total_cost_usd,total_time_sec
archon-config-1.json,95,0.00336,21.7127
archon-config-1.json,96,0.005,49.743
archon-config-1.json,97,0.00251,22.1182
archon-config-1.json,98,0.00228,12.9857
archon-config-1.json,99,0.00235,14.2713
archon-config-1.json,100,0.00315,19.0416
archon-config-1.json,101,0.00337,19.7576
archon-config-1.json,102,0.00258,24.4028
archon-config-1.json,103,0.00357,22.2084
archon-config-1.json,104,0.00297,24.6588
archon-config-1.json,105,0.00298,27.6187
archon-config-1.json,106,0.0041,33.065
archon-config-1.json,107,0.00288,15.652
archon-config-1.json,108,0.00365,28.4543
archon-config-1.json,109,0.00494,25.9433
archon-config-1.json,110,0.00309,21.6165
archon-config-1.json,111,0.00344,19.6605
archon-config-1.json,112,0.00384,24.7588
archon-config-1.json,113,0.00275,17.1579
archon-config-1.json,114,0.0038,23.5144
archon-config-1.json,115,0.00308,25.3065
archon-config-1.json,116,0.00198,14.8381
archon-config-1.json,117,0.00283,21.0567
archon-config-1.json,118,0.00265,16.7773
archon-config-1.json,119,0.00303,29.8159
archon-config-1.json,120,0.00267,23.2471
archon-config-1.json,121,0.00292,15.374
archon-config-1.json,122,0.00325,19.5959
archon-config-1.json,123,0.00261,14.7916
archon-config-1.json,124,0.00287,15.8219
archon-config-1.json,125,0.00322,18.4555
archon-config-1.json,126,0.00363,21.0353
archon-config-1.json,127,0.00403,24.6954
archon-config-1.json,128,0.00236,13.6959
archon-config-1.json,129,0.00475,24.8281
archon-config-1.json,130,0.0023,12.5632
archon-config-1.json,131,0.00721,42.7956
archon-config-1.json,132,0.0025,16.4186
archon-config-1.json,133,0.00276,15.2371
archon-config-1.json,134,0.00345,21.5482
archon-config-1.json,135,0.00332,25.2494
archon-config-1.json,136,0.00301,16.3402
archon-config-1.json,137,0.0031,16.1394
archon-config-1.json,138,0.00323,18.198
archon-config-1.json,139,0.00297,16.6348
archon-config-1.json,140,0.00311,18.6266
archon-config-1.json,141,0.00314,16.4767
archon-config-1.json,142,0.00333,20.1515
archon-config-1.json,143,0.00226,13.4387
archon-config-1.json,144,0.00233,11.6776
archon-config-1.json,145,0.00361,19.1943
archon-config-1.json,146,0.003,15.9392
archon-config-1.json,147,0.00291,13.5313
archon-config-1.json,148,0.00267,13.2749
archon-config-1.json,149,0.00216,11.4748
archon-config-1.json,150,0.0025,15.3125
archon-config-1.json,151,0.00347,19.3468
archon-config-1.json,152,0.00345,20.2874
archon-config-1.json,153,0.00336,17.1498
archon-config-1.json,154,0.00323,16.6499
archon-config-1.json,155,0.00297,16.8177
archon-config-1.json,156,0.00327,18.5929
archon-config-1.json,157,0.0045,21.6872
archon-config-1.json,158,0.00307,17.0042
archon-config-1.json,159,0.0031,20.6485
archon-config-1.json,160,0.00192,14.093
archon-config-1.json,161,0.00388,23.5797
archon-config-1.json,162,0.00264,16.9623
archon-config-1.json,163,0.00236,16.2429
archon-config-1.json,164,0.00717,45.4991
archon-config-1.json,165,0.00267,17.2915
archon-config-1.json,166,0.0038,20.4262
archon-config-1.json,167,0.0032,21.2072
archon-config-1.json,168,0.00373,24.3129
archon-config-1.json,169,0.00261,16.0704
archon-config-1.json,170,0.00227,14.6925
archon-config-1.json,171,0.00316,19.5249
archon-config-1.json,172,0.00236,14.9816
archon-config-1.json,173,0.00245,14.5916
archon-config-1.json,174,0.00332,19.8101
archon-config-1.json,175,0.00213,13.333
archon-config-1.json,176,0.00234,16.9875
archon-config-1.json,177,0.00274,19.1267
archon-config-1.json,178,0.00254,15.9103
archon-config-1.json,179,0.00317,21.3024
archon-config-1.json,180,0.00313,16.9056
archon-config-1.json,181,0.00333,18.3056
archon-config-1.json,182,0.00219,11.2566
archon-config-1.json,183,0.00218,15.9044
archon-config-1.json,184,0.00239,13.8403
archon-config-1.json,185,0.00329,24.441
archon-config-1.json,186,0.00387,23.1196
archon-config-1.json,187,0.00323,16.6404
archon-config-1.json,188,0.00369,21.1144
archon-config-1.json,189,0.00272,17.9702
archon-config-1.json,190,0.00301,14.9047
archon-config-1.json,191,0.00307,17.3863
archon-config-1.json,192,0.00248,13.8988
archon-config-1.json,193,0.00255,12.5584
archon-config-1.json,194,0.00259,15.4734
archon-config-1.json,195,0.0023,12.1736
archon-config-1.json,196,0.00263,12.5033
archon-config-1.json,197,0.00309,19.247
archon-config-1.json,198,0.00221,12.5024
archon-config-1.json,199,0.00444,25.1648
archon-config-1.json,200,0.00246,14.4063
archon-config-1.json,201,0.00997,40.2511
archon-config-1.json,202,0.00289,17.0169
archon-config-1.json,203,0.00256,16.6938
archon-config-1.json,204,0.00231,13.9331
archon-config-1.json,205,0.0033,18.5791
archon-config-1.json,206,0.00228,12.2942
archon-config-1.json,207,0.00464,31.7329
archon-config-1.json,208,0.00298,17.6796
archon-config-1.json,209,0.00258,14.9797
archon-config-1.json,210,0.00214,12.6642
archon-config-1.json,211,0.00499,30.1868
archon-config-1.json,212,0.0037,22.0659
archon-config-1.json,213,0.00271,17.0482
archon-config-1.json,214,0.00264,15.5378
archon-config-1.json,215,0.00341,17.9532
archon-config-1.json,216,0.00411,22.6644
archon-config-1.json,217,0.00243,12.3467
archon-config-1.json,218,0.00326,19.5538
archon-config-1.json,219,0.00252,14.1756
archon-config-1.json,220,0.00276,14.1482
archon-config-1.json,221,0.00322,19.0356
archon-config-1.json,222,0.00286,15.0468
archon-config-1.json,223,0.00508,44.7828
archon-config-1.json,224,0.00234,14.4903
archon-config-1.json,225,0.00248,16.7172
archon-config-1.json,226,0.00275,20.2024
archon-config-1.json,227,0.00342,16.0817
archon-config-1.json,228,0.00406,18.8279
archon-config-1.json,229,0.00244,15.4587
archon-config-1.json,230,0.00249,14.0359
archon-config-1.json,231,0.00449,24.5465
archon-config-1.json,232,0.0026,16.1294
archon-config-1.json,233,0.00275,14.4202
archon-config-1.json,234,0.00305,17.6191
archon-config-1.json,235,0.00248,15.5576
archon-config-1.json,236,0.00356,20.9917
archon-config-1.json,237,0.01035,32.2174
archon-config-1.json,238,0.00235,12.2848
archon-config-1.json,239,0.00326,20.2265
archon-config-1.json,240,0.0029,16.9137
archon-config-1.json,241,0.00237,12.1805
archon-config-1.json,242,0.00236,14.4889
archon-config-1.json,243,0.00337,20.4949
archon-config-1.json,244,0.00361,16.7966
archon-config-1.json,245,0.00307,16.999
archon-config-1.json,246,0.00459,36.0604
archon-config-1.json,247,0.00345,18.0469
archon-config-1.json,248,0.0028,14.9987
archon-config-1.json,249,0.00294,16.9825
archon-config-1.json,250,0.00349,20.5475
archon-config-1.json,251,0.00345,19.0157
archon-config-1.json,252,0.00277,18.9073
archon-config-1.json,253,0.00248,13.5948
archon-config-1.json,254,0.00344,20.6709
archon-config-1.json,255,0.00306,18.5348
archon-config-1.json,256,0.00333,20.5683
archon-config-1.json,257,0.00295,15.8616
archon-config-1.json,258,0.00304,16.1343
archon-config-1.json,259,0.00422,29.3803
archon-config-1.json,260,0.00268,16.0538
archon-config-1.json,261,0.00424,23.0487
archon-config-1.json,262,0.00279,16.0387
archon-config-1.json,263,0.00293,17.7354
archon-config-1.json,264,0.00266,13.1846
archon-config-1.json,265,0.004,21.2831
archon-config-1.json,266,0.00409,22.9671
archon-config-1.json,267,0.00214,12.2805
archon-config-1.json,268,0.00193,12.6217
archon-config-1.json,269,0.00269,17.0211
archon-config-1.json,270,0.00321,23.395
archon-config-1.json,271,0.00305,16.9702
archon-config-1.json,272,0.00316,16.3135
archon-config-1.json,273,0.00258,15.7229
archon-config-1.json,274,0.00284,16.7991
archon-config-1.json,275,0.00297,15.2951
archon-config-1.json,276,0.00271,13.9796
archon-config-1.json,277,0.00451,24.2346
archon-config-1.json,278,0.00199,12.8229
archon-config-1.json,279,0.00293,15.9516
archon-config-1.json,280,0.00326,19.3055
archon-config-1.json,281,0.00227,12.1462
archon-config-1.json,282,0.0026,13.0833
archon-config-1.json,283,0.00295,17.5428
archon-config-1.json,284,0.00319,17.1629
archon-config-1.json,285,0.00509,27.7928
archon-config-1.json,286,0.00251,13.3617
archon-config-1.json,287,0.00352,22.2576
archon-config-1.json,288,0.0031,23.3455
archon-config-1.json,289,0.00443,25.9548
archon-config-1.json,290,0.00283,19.2581
archon-config-1.json,291,0.00429,25.5834
archon-config-1.json,292,0.00315,18.3966
archon-config-1.json,293,0.00236,14.3712
archon-config-1.json,294,0.00254,13.8676
archon-config-1.json,295,0.00234,16.4757
archon-config-1.json,296,0.00244,14.5484
archon-config-1.json,297,0.00266,15.4362
archon-config-1.json,298,0.00249,13.1321
archon-config-1.json,299,0.00231,12.8038
archon-config-1.json,300,0.00246,12.4935
archon-config-1.json,301,0.00208,13.2822
archon-config-1.json,302,0.00307,15.5956
archon-config-1.json,303,0.00422,23.2609
archon-config-1.json,304,0.00275,17.6085
archon-config-1.json,305,0.00294,17.3373
archon-config-1.json,306,0.00353,19.5007
archon-config-1.json,307,0.00345,17.2377
archon-config-1.json,308,0.00234,14.5622
archon-config-1.json,309,0.00235,14.0035
archon-config-1.json,310,0.0025,14.1053
archon-config-1.json,311,0.00268,14.8231
archon-config-1.json,312,0.00289,17.7207
archon-config-1.json,313,0.00229,12.2813
archon-config-1.json,314,0.00252,16.4514
archon-config-1.json,315,0.00304,16.7213
archon-config-1.json,316,0.0022,19.3186
archon-config-1.json,317,0.0023,12.8775
archon-config-1.json,318,0.00257,14.2877
archon-config-1.json,319,0.0035,19.7385
archon-config-1.json,320,0.00383,19.6802
archon-config-1.json,321,0.00239,13.8917
archon-config-1.json,322,0.00346,14.5789
archon-config-1.json,323,0.0024,12.5861
archon-config-1.json,324,0.00256,13.5762
archon-config-1.json,325,0.00286,11.7408
archon-config-1.json,326,0.00249,18.4944
archon-config-1.json,327,0.00295,15.5137
archon-config-1.json,328,0.00405,26.9229
archon-config-1.json,329,0.00424,19.9225
archon-config-1.json,330,0.00346,19.4307
archon-config-1.json,331,0.00194,10.5123
archon-config-1.json,332,0.00254,15.1408
archon-config-1.json,333,0.00516,27.7087
archon-config-1.json,334,0.00253,15.8637
archon-config-1.json,335,0.00203,12.3811
archon-config-1.json,336,0.00278,17.2957
archon-config-1.json,337,0.00236,12.9648
archon-config-1.json,338,0.00248,16.3452
archon-config-1.json,339,0.00316,18.2014
archon-config-1.json,340,0.00235,14.9743
archon-config-1.json,341,0.00333,17.6082
archon-config-1.json,342,0.00255,15.7887
archon-config-1.json,343,0.00332,23.9275
archon-config-1.json,344,0.0032,19.2431
archon-config-1.json,345,0.0031,20.4594
archon-config-1.json,346,0.00259,15.3654
archon-config-1.json,347,0.0026,15.0949
archon-config-1.json,348,0.0032,15.631
archon-config-1.json,349,0.00276,16.4535
archon-config-1.json,350,0.00395,23.8843
archon-config-1.json,351,0.00261,14.2628
archon-config-1.json,352,0.00281,17.0536
archon-config-1.json,353,0.00447,29.6808
archon-config-1.json,354,0.00288,17.3522
archon-config-1.json,355,0.0031,17.6021
archon-config-1.json,356,0.0031,16.4972
archon-config-1.json,357,0.00219,10.3069
archon-config-1.json,358,0.00225,14.0726
archon-config-1.json,359,0.00231,14.5599
archon-config-1.json,360,0.00288,15.0881
archon-config-1.json,361,0.00309,16.2839
archon-config-1.json,362,0.00361,18.1732
archon-config-1.json,363,0.00225,14.5999
archon-config-1.json,364,0.00235,13.5168
archon-config-1.json,365,0.00262,12.9479
archon-config-1.json,366,0.00282,16.5538
archon-config-1.json,367,0.00228,12.3476
archon-config-1.json,368,0.00228,13.0751
archon-config-1.json,369,0.00239,13.2736
archon-config-1.json,370,0.00242,12.7169
archon-config-1.json,371,0.00373,22.0404
archon-config-1.json,372,0.00382,20.6088
archon-config-1.json,373,0.00187,11.81
archon-config-1.json,374,0.00273,13.3347
archon-config-1.json,375,0.00443,19.7176
archon-config-1.json,376,0.00408,24.1802
archon-config-1.json,377,0.00281,14.9177
archon-config-1.json,378,0.00283,16.9735
archon-config-5.json,1,0.00347,19.1917
archon-config-5.json,2,0.00292,15.373
archon-config-5.json,3,0.00342,23.7868
archon-config-5.json,4,0.00633,33.9549
archon-config-5.json,5,0.00614,27.4661
archon-config-5.json,6,0.00429,23.1066
archon-config-5.json,7,0.00341,19.5224
archon-config-5.json,8,0.00313,17.6481
archon-config-5.json,9,0.0058,28.3166
archon-config-5.json,10,0.00509,25.4555
archon-config-5.json,11,0.00278,17.1842
archon-config-5.json,12,0.0041,25.1965
archon-config-5.json,13,0.00367,20.6175
archon-config-5.json,14,0.00533,26.4131
archon-config-5.json,15,0.00769,24.0737
archon-config-5.json,16,0.00282,20.8357
archon-config-5.json,17,0.00318,22.7412
archon-config-5.json,18,0.00439,21.7948
archon-config-5.json,19,0.0058,40.9107
archon-config-5.json,20,0.00524,19.7998
archon-config-5.json,21,0.00363,16.8549
archon-config-5.json,22,0.00335,21.3366
archon-config-5.json,23,0.00697,24.1778
archon-config-5.json,24,0.00542,28.2695
archon-config-5.json,25,0.00455,24.867
archon-config-5.json,26,0.00511,29.6364
archon-config-5.json,27,0.0062,27.4777
archon-config-5.json,28,0.00511,28.2918
archon-config-5.json,29,0.00854,27.1269
archon-config-5.json,30,0.00671,28.7769
archon-config-5.json,31,0.00296,16.0878
archon-config-5.json,32,0.0064,26.4074
archon-config-5.json,33,0.00486,24.6378
archon-config-5.json,34,0.00465,39.0927
archon-config-5.json,35,0.00771,25.7647
archon-config-5.json,36,0.00672,28.5748
archon-config-5.json,37,0.00375,19.1001
archon-config-5.json,38,0.00379,22.8793
archon-config-5.json,39,0.00676,33.2017
archon-config-5.json,40,0.00815,21.0529
archon-config-5.json,41,0.00399,20.8849
archon-config-5.json,42,0.00239,16.3275
archon-config-5.json,43,0.00403,21.3014
archon-config-5.json,44,0.00741,38.3927
archon-config-5.json,45,0.00596,17.3016
archon-config-5.json,46,0.00334,20.1459
archon-config-5.json,47,0.00394,25.9232
archon-config-5.json,48,0.0071,27.0936
archon-config-5.json,49,0.00545,28.1861
archon-config-5.json,50,0.00588,23.3275
archon-config-5.json,51,0.00309,15.7013
archon-config-5.json,52,0.00264,20.1275
archon-config-5.json,53,0.00419,22.4733
archon-config-5.json,54,0.00589,27.3807
archon-config-5.json,55,0.00683,25.4031
archon-config-5.json,56,0.00457,23.4916
archon-config-5.json,57,0.00323,24.9335
archon-config-5.json,58,0.0041,48.5141
archon-config-5.json,59,0.00533,26.0345
archon-config-5.json,60,0.00554,20.2307
archon-config-5.json,61,0.00359,19.9972
archon-config-5.json,62,0.00481,19.7862
archon-config-5.json,63,0.00339,23.3331
archon-config-5.json,64,0.0064,28.3397
archon-config-5.json,65,0.00574,23.0443
archon-config-5.json,66,0.00361,19.6397
archon-config-5.json,67,0.00692,29.7189
archon-config-5.json,68,0.00374,20.5463
archon-config-5.json,69,0.00434,24.8083
archon-config-5.json,70,0.00456,23.4978
archon-config-5.json,71,0.00682,30.9109
archon-config-5.json,72,0.00343,18.0643
archon-config-5.json,73,0.00316,17.1156
archon-config-5.json,74,0.00702,37.2015
archon-config-5.json,75,0.00609,22.5827
archon-config-5.json,76,0.00371,23.7857
archon-config-5.json,77,0.00401,20.8125
archon-config-5.json,78,0.00429,41.9999
archon-config-5.json,79,0.00928,41.7614
archon-config-5.json,80,0.00865,35.1324
archon-config-5.json,81,0.00326,14.5722
archon-config-5.json,82,0.00629,24.4862
archon-config-5.json,83,0.00452,20.4629
archon-config-5.json,84,0.00654,31.0833
archon-config-5.json,85,0.00617,20.8206
archon-config-5.json,86,0.00432,23.2959
archon-config-5.json,87,0.00328,17.7099
archon-config-5.json,88,0.00369,24.1569
archon-config-5.json,89,0.00634,27.4187
archon-config-5.json,90,0.00544,23.2973
archon-config-5.json,91,0.00563,28.7521
archon-config-5.json,92,0.00378,19.6118
archon-config-5.json,93,0.00413,25.7353
archon-config-5.json,94,0.00515,27.2152
archon-config-5.json,95,0.00603,21.8817
archon-config-5.json,96,0.00327,18.7978
archon-config-5.json,97,0.00328,23.5016
archon-config-5.json,98,0.00359,17.9069
archon-config-5.json,99,0.00466,25.3388
archon-config-5.json,100,0.00814,37.9907
archon-config-5.json,101,0.00383,19.4189
archon-config-5.json,102,0.00454,23.8029
archon-config-5.json,103,0.00653,25.9214
archon-config-5.json,104,0.00691,33.0411
archon-config-5.json,105,0.00682,38.847
archon-config-5.json,106,0.00487,26.5011
archon-config-5.json,107,0.00318,20.4377
archon-config-5.json,108,0.00476,20.4576
archon-config-5.json,109,0.00734,47.037
archon-config-5.json,110,0.00613,20.8595
archon-config-5.json,111,0.00309,20.2742
archon-config-5.json,112,0.00734,30.7031
archon-config-5.json,113,0.00421,18.6036
archon-config-5.json,114,0.00685,33.1947
archon-config-5.json,115,0.00698,22.8561
archon-config-5.json,116,0.00407,21.7956
archon-config-5.json,117,0.00678,28.0292
archon-config-5.json,118,0.00705,23.8393
archon-config-5.json,119,0.00444,24.4045
archon-config-5.json,120,0.00563,20.8277
archon-config-5.json,121,0.0049,32.786
archon-config-5.json,122,0.00377,21.5772
archon-config-5.json,123,0.00382,20.8276
archon-config-5.json,124,0.00441,22.7487
archon-config-5.json,125,0.00421,17.8975
archon-config-5.json,126,0.00781,35.5712
archon-config-5.json,127,0.00663,32.0607
archon-config-5.json,128,0.00449,25.9298
archon-config-5.json,129,0.00491,29.4124
archon-config-5.json,130,0.00554,26.8437
archon-config-5.json,131,0.00481,23.4505
archon-config-5.json,132,0.00462,18.7823
archon-config-5.json,133,0.0045,18.1405
archon-config-5.json,134,0.00492,33.0785
archon-config-5.json,135,0.00569,25.4262
archon-config-5.json,136,0.00686,46.1552
archon-config-5.json,137,0.00734,43.3886
archon-config-5.json,138,0.00702,29.9972
archon-config-5.json,139,0.00933,41.5589
archon-config-5.json,140,0.00674,27.0913
archon-config-5.json,141,0.00306,16.2176
archon-config-5.json,142,0.00631,21.614
archon-config-5.json,143,0.00313,16.6909
archon-config-5.json,144,0.00583,28.9336
archon-config-5.json,145,0.006,23.7862
archon-config-5.json,146,0.00273,15.4849
archon-config-5.json,147,0.00295,19.0907
archon-config-5.json,148,0.00291,15.4898
archon-config-5.json,149,0.00606,29.772
archon-config-5.json,150,0.0094,23.8533
archon-config-5.json,151,0.00518,25.8617
archon-config-5.json,152,0.00307,18.2866
archon-config-5.json,153,0.00315,18.0913
archon-config-5.json,154,0.00541,34.5215
archon-config-5.json,155,0.00741,28.058
archon-config-5.json,156,0.00431,20.8089
archon-config-5.json,157,0.00392,24.3994
archon-config-5.json,158,0.00377,23.5816
archon-config-5.json,159,0.00501,25.6298
archon-config-5.json,160,0.0046,21.1311
archon-config-5.json,161,0.00338,18.4378
archon-config-5.json,162,0.00363,19.6469
archon-config-5.json,163,0.0034,20.3195
archon-config-5.json,164,0.00502,26.8304
archon-config-5.json,165,0.00423,16.5741
archon-config-5.json,166,0.00796,31.6487
archon-config-5.json,167,0.00393,31.8224
archon-config-5.json,168,0.00781,24.4144
archon-config-5.json,169,0.00444,25.1236
archon-config-5.json,170,0.0042,24.582
archon-config-5.json,171,0.00441,24.3971
archon-config-5.json,172,0.00361,26.1157
archon-config-5.json,173,0.00613,25.7568
archon-config-5.json,174,0.00442,24.7321
archon-config-5.json,175,0.00426,17.1988
archon-config-5.json,176,0.00773,36.4101
archon-config-5.json,177,0.0074,27.7336
archon-config-5.json,178,0.00362,19.6798
archon-config-5.json,179,0.00617,31.0358
archon-config-5.json,180,0.00482,16.9995
archon-config-5.json,181,0.00267,18.9344
archon-config-5.json,182,0.00693,26.1728
archon-config-5.json,183,0.00321,20.7505
archon-config-5.json,184,0.00513,25.633
archon-config-5.json,185,0.00501,22.9929
archon-config-5.json,186,0.00814,33.2863
archon-config-5.json,187,0.00271,15.4132
archon-config-5.json,188,0.00352,20.4938
archon-config-5.json,189,0.00703,35.4186
archon-config-5.json,190,0.00868,33.3209
archon-config-5.json,191,0.00421,21.9236
archon-config-5.json,192,0.00339,21.4933
archon-config-5.json,193,0.00569,24.3289
archon-config-5.json,194,0.00498,23.5247
archon-config-5.json,195,0.0058,23.6542
archon-config-5.json,196,0.00346,21.3554
archon-config-5.json,197,0.0045,27.9055
archon-config-5.json,198,0.00631,27.0689
archon-config-5.json,199,0.00543,31.9002
archon-config-5.json,200,0.0053,21.4389
archon-config-5.json,201,0.00295,24.3815
archon-config-5.json,202,0.00339,26.3692
archon-config-5.json,203,0.00508,20.8018
archon-config-5.json,204,0.0058,25.3195
archon-config-5.json,205,0.00676,34.9528
archon-config-5.json,206,0.00379,23.0704
archon-config-5.json,207,0.00711,29.2159
archon-config-5.json,208,0.00558,26.5027
archon-config-5.json,209,0.00585,35.4887
archon-config-5.json,210,0.00498,23.9476
archon-config-5.json,211,0.00313,21.8647
archon-config-5.json,212,0.00363,22.6882
archon-config-5.json,213,0.00435,19.2834
archon-config-5.json,214,0.0074,33.4196
archon-config-5.json,215,0.00672,21.1222
archon-config-5.json,216,0.00542,40.4628
archon-config-5.json,217,0.00661,23.4964
archon-config-5.json,218,0.00532,26.124
archon-config-5.json,219,0.0077,29.3731
archon-config-5.json,220,0.00472,32.2023
archon-config-5.json,221,0.00661,34.5626
archon-config-5.json,222,0.00397,19.3604
archon-config-5.json,223,0.0036,30.2579
archon-config-5.json,224,0.00729,26.5074
archon-config-5.json,225,0.00864,48.1994
archon-config-5.json,226,0.00334,20.2501
archon-config-5.json,227,0.00366,22.573
archon-config-5.json,228,0.00311,17.1171
archon-config-5.json,229,0.00475,29.0584
archon-config-5.json,230,0.00558,25.5217
archon-config-5.json,231,0.0077,34.6589
archon-config-5.json,232,0.00337,20.2438
archon-config-5.json,233,0.00339,18.6329
archon-config-5.json,234,0.00458,26.9017
archon-config-5.json,235,0.00464,19.1707
archon-config-5.json,236,0.00374,24.2943
archon-config-5.json,237,0.00472,27.0502
archon-config-5.json,238,0.00607,24.9169
archon-config-5.json,239,0.00739,36.0127
archon-config-5.json,240,0.00677,24.081
archon-config-5.json,241,0.00548,26.4638
archon-config-5.json,242,0.00361,24.4419
archon-config-5.json,243,0.00447,25.9849
archon-config-5.json,244,0.00482,22.9252
archon-config-5.json,245,0.00495,22.663
archon-config-5.json,246,0.00365,22.7615
archon-config-5.json,247,0.00628,26.9769
archon-config-5.json,248,0.00318,22.0597
archon-config-5.json,249,0.0049,28.5565
archon-config-5.json,250,0.00768,37.8734
archon-config-5.json,251,0.00372,22.6522
archon-config-5.json,252,0.00419,21.3705
archon-config-5.json,253,0.00469,27.7681
archon-config-5.json,254,0.0093,31.4136
archon-config-5.json,255,0.00739,22.4261
archon-config-5.json,256,0.00451,28.0363
archon-config-5.json,257,0.00313,19.7401
archon-config-5.json,258,0.00644,19.3599
archon-config-5.json,259,0.00485,27.2261
archon-config-5.json,260,0.00492,21.6027
archon-config-5.json,261,0.00347,23.553
archon-config-5.json,262,0.00635,25.5505
archon-config-5.json,263,0.00342,20.4451
archon-config-5.json,264,0.00574,26.0014
archon-config-5.json,265,0.00531,33.1818
archon-config-5.json,266,0.00409,26.2178
archon-config-5.json,267,0.0076,27.5021
archon-config-5.json,268,0.00572,23.3347
archon-config-5.json,269,0.00715,32.6982
archon-config-5.json,270,0.0066,37.9417
archon-config-5.json,271,0.00396,22.024
archon-config-5.json,272,0.00329,24.1957
archon-config-5.json,273,0.00633,36.7659
archon-config-5.json,274,0.00723,47.1894
archon-config-5.json,275,0.00687,32.2885
archon-config-5.json,276,0.00263,20.0038
archon-config-5.json,277,0.00384,27.3758
archon-config-5.json,278,0.00505,34.3712
archon-config-5.json,279,0.00418,31.728
archon-config-5.json,280,0.00457,30.1079
archon-config-5.json,281,0.00352,17.9107
archon-config-5.json,282,0.00304,26.6306
archon-config-5.json,283,0.00575,18.2516
archon-config-5.json,284,0.00451,29.9022
archon-config-5.json,285,0.00435,20.7571
archon-config-5.json,286,0.00389,21.9693
archon-config-5.json,287,0.00394,24.1218
archon-config-5.json,288,0.00312,21.6188
